model,correlation,item_id,item_type,n_papers
GPT-4.1,0.6115657091140747,10.1007_s10816-013-9194-3,Individual paper,1
GPT-4.1,0.5833221077919006,10.1007_s10955-012-0661-0,Individual paper,1
GPT-4.1,0.5827757120132446,10.1007_s10955-012-0679-3,Individual paper,1
GPT-4.1,0.5307828783988953,10.1007_s10955-018-2012-2,Individual paper,1
GPT-4.1,0.5549825429916382,10.1007_s11031-014-9395-4,Individual paper,1
GPT-4.1,0.5784571766853333,10.1007_s11047-016-9546-5,Individual paper,1
GPT-4.1,0.6027642488479614,10.1007_s11071-019-05010-9,Individual paper,1
GPT-4.1,0.6132940649986267,10.1007_s11071-020-05965-0,Individual paper,1
GPT-4.1,0.5544764995574951,10.1007_s11071-023-08297-x,Individual paper,1
GPT-4.1,0.5050209760665894,10.1007_s11127-006-9075-3,Individual paper,1
GPT-4.1,0.6049293875694275,10.1007_s11127-007-9269-3,Individual paper,1
GPT-4.1,0.5929248929023743,10.1007_s11127-010-9665-y,Individual paper,1
GPT-4.1,0.5872125625610352,10.1007_s11127-016-0319-6,Individual paper,1
GPT-4.1,0.6247217655181885,10.1007_s11127-018-0622-5,Individual paper,1
GPT-4.1,0.5410301685333252,10.1007_s11127-020-00868-5,Individual paper,1
GPT-4.1,0.552067756652832,10.1007_s11127-021-00925-7,Individual paper,1
GPT-4.1,0.59527587890625,10.1007_s11211-008-0064-1,Individual paper,1
GPT-4.1,0.5889639258384705,10.1007_s11211-017-0300-7,Individual paper,1
GPT-4.1,0.6159449219703674,10.1007_s11229-022-03743-6,Individual paper,1
GPT-4.1,0.5148209929466248,10.1007_s11238-004-3672-8,Individual paper,1
GPT-4.1,0.6059325337409973,10.1007_s11238-013-9356-5,Individual paper,1
GPT-4.1,0.5413545370101929,10.1007_s11238-013-9382-3,Individual paper,1
GPT-4.1,0.5388274788856506,10.1007_s11238-015-9527-7,Individual paper,1
GPT-4.1,0.6098204851150513,10.1007_s11238-016-9572-x,Individual paper,1
GPT-4.1,0.5535287857055664,10.1007_s11238-021-09864-7,Individual paper,1
GPT-4.1,0.635314404964447,10.1007_s11238-022-09897-6,Individual paper,1
GPT-4.1,0.5580326318740845,10.1007_s11238-023-09929-9,Individual paper,1
GPT-4.1,0.4695286452770233,10.1007_s11238-023-09931-1,Individual paper,1
GPT-4.1,0.5405032634735107,10.1007_s11238-024-09977-9,Individual paper,1
GPT-4.1,0.5958777070045471,10.1007_s11245-014-9294-z,Individual paper,1
GPT-4.1,0.6065196394920349,10.1007_s11269-017-1661-2,Individual paper,1
GPT-4.1,0.5885233879089355,10.1007_s11284-006-0070-4,Individual paper,1
GPT-4.1,0.6163741946220398,10.1007_s11284-006-0163-0,Individual paper,1
GPT-4.1,0.5617560148239136,10.1007_s11284-013-1066-5,Individual paper,1
GPT-4.1,0.585063099861145,10.1007_s11403-007-0027-x,Individual paper,1
GPT-4.1,0.6352077126502991,10.1007_s11403-015-0146-8,Individual paper,1
GPT-4.1,0.6221842169761658,10.1007_s11403-017-0195-2,Individual paper,1
GPT-4.1,0.5872674584388733,10.1007_s11403-022-00363-8,Individual paper,1
GPT-4.1,0.6161539554595947,10.1007_s11427-010-0007-6,Individual paper,1
GPT-4.1,0.5754826068878174,10.1007_s11427-010-4016-2,Individual paper,1
GPT-4.1,0.6931467652320862,10.1007_s11432-010-4145-z,Individual paper,1
GPT-4.1,0.6065142154693604,10.1007_s11432-023-4170-3,Individual paper,1
GPT-4.1,0.5992603898048401,10.1007_s11538-024-01344-7,Individual paper,1
GPT-4.1,0.5458884835243225,10.1007_s11538-025-01422-4,Individual paper,1
GPT-4.1,0.5668104887008667,10.1007_s11558-025-09594-3,Individual paper,1
GPT-4.1,0.5645992755889893,10.1007_s11846-016-0209-9,Individual paper,1
GPT-4.1,0.5859764218330383,10.1007_s12064-024-00432-5,Individual paper,1
GPT-4.1,0.5376785397529602,10.1007_s12110-002-1012-7,Individual paper,1
GPT-4.1,0.5944597721099854,10.1007_s12110-002-1016-3,Individual paper,1
GPT-4.1,0.6021651029586792,10.1007_s12110-005-1000-9,Individual paper,1
GPT-4.1,0.6027679443359375,10.1007_s12110-009-9072-6,Individual paper,1
GPT-4.1,0.5639705657958984,10.1007_s12110-012-9136-x,Individual paper,1
GPT-4.1,0.5502811670303345,10.1007_s12110-017-9298-7,Individual paper,1
GPT-4.1,0.5612955093383789,10.1007_s12110-024-09483-5,Individual paper,1
GPT-4.1,0.6008855104446411,10.1007_s12144-019-0129-3,Individual paper,1
GPT-4.1,0.6025263071060181,10.1007_s12144-023-04746-3,Individual paper,1
GPT-4.1,0.5882201194763184,10.1007_s12144-023-05029-7,Individual paper,1
GPT-4.1,0.596003532409668,10.1007_s12144-024-06961-y,Individual paper,1
GPT-4.1,0.6576239466667175,10.1007_s13235-010-0001-4,Individual paper,1
GPT-4.1,0.5569708943367004,10.1007_s13235-011-0020-9,Individual paper,1
GPT-4.1,0.5083230137825012,10.1007_s13235-013-0094-7,Individual paper,1
GPT-4.1,0.5993859171867371,10.1007_s13235-017-0230-x,Individual paper,1
GPT-4.1,0.5997812747955322,10.1007_s13235-019-00339-7,Individual paper,1
GPT-4.1,0.5594576001167297,10.1007_s13235-022-00485-5,Individual paper,1
GPT-4.1,0.5625085234642029,10.1007_s13235-023-00533-8,Individual paper,1
GPT-4.1,0.5899379849433899,10.1007_s13235-025-00619-5,Individual paper,1
GPT-4.1,0.598654568195343,10.1007_s13280-019-01284-w,Individual paper,1
GPT-4.1,0.5381937623023987,10.1007_s40305-021-00350-z,Individual paper,1
GPT-4.1,0.5953029990196228,10.1007_s40503-016-0035-0,Individual paper,1
GPT-4.1,0.596920907497406,10.1007_s40750-020-00143-3,Individual paper,1
GPT-4.1,0.5673454999923706,10.1007_s40822-020-00144-3,Individual paper,1
GPT-4.1,0.4740516543388366,10.1007_s40881-021-00101-z,Individual paper,1
GPT-4.1,0.4854641258716583,10.1007_s40881-023-00137-3,Individual paper,1
GPT-4.1,0.5461318492889404,10.1007_s40881-023-00153-3,Individual paper,1
GPT-4.1,0.576068103313446,10.1007_s40881-023-00157-z,Individual paper,1
GPT-4.1,0.5609244704246521,10.1007_s40881-023-00159-x,Individual paper,1
GPT-4.1,0.5615779757499695,10.1007_s40888-022-00287-3,Individual paper,1
GPT-4.1,0.6186555624008179,10.1007_s41412-019-00093-6,Individual paper,1
GPT-4.1,0.5850808620452881,10.1007_s42001-019-00049-5,Individual paper,1
GPT-4.1,0.5992224812507629,10.1016_0162-3095(92)90032-y,Individual paper,1
GPT-4.1,0.5219817161560059,10.1016_0165-1889(94)00848-1,Individual paper,1
GPT-4.1,0.6151900291442871,10.1016_0272-4944(95)90005-5,Individual paper,1
GPT-4.1,0.5688040256500244,10.1016_0303-2647(96)01604-8,Individual paper,1
GPT-4.1,0.6234146356582642,10.1016_b978-0-12-404681-8.00010-8,Individual paper,1
GPT-4.1,0.5891565680503845,10.1016_j.actpsy.2020.103055,Individual paper,1
GPT-4.1,0.5948590040206909,10.1016_j.actpsy.2023.103957,Individual paper,1
GPT-4.1,0.6244990229606628,10.1016_j.actpsy.2024.104608,Individual paper,1
GPT-4.1,0.5405364036560059,10.1016_j.actpsy.2025.105088,Individual paper,1
GPT-4.1,0.5707210898399353,10.1016_j.agsy.2015.11.012,Individual paper,1
GPT-4.1,0.6073782444000244,10.1016_j.amc.2015.01.040,Individual paper,1
GPT-4.1,0.5649061799049377,10.1016_j.amc.2017.04.017,Individual paper,1
GPT-4.1,0.5941722989082336,10.1016_j.amc.2017.08.049,Individual paper,1
GPT-4.1,0.5635528564453125,10.1016_j.amc.2018.01.045,Individual paper,1
GPT-4.1,0.5770334601402283,10.1016_j.amc.2018.02.017,Individual paper,1
GPT-4.1,0.5713277459144592,10.1016_j.amc.2018.10.068,Individual paper,1
GPT-4.1,0.6283064484596252,10.1016_j.amc.2018.11.029,Individual paper,1
GPT-4.1,0.6662379503250122,10.1016_j.amc.2019.06.038,Individual paper,1
GPT-4.1,0.6525596976280212,10.1016_j.amc.2019.124798,Individual paper,1
GPT-4.1,0.6248823404312134,10.1016_j.amc.2019.124889,Individual paper,1
GPT-4.1,0.6334234476089478,10.1016_j.amc.2019.124945,Individual paper,1
GPT-4.1,0.6166420578956604,10.1016_j.amc.2020.125063,Individual paper,1
GPT-4.1,0.6417725086212158,10.1016_j.amc.2020.125250,Individual paper,1
GPT-4.1,0.6363576054573059,10.1016_j.amc.2020.125600,Individual paper,1
GPT-4.1,0.63591468334198,10.1016_j.amc.2020.125698,Individual paper,1
GPT-4.1,0.5577415823936462,10.1016_j.amc.2020.125705,Individual paper,1
GPT-4.1,0.5904427170753479,10.1016_j.amc.2020.125835,Individual paper,1
GPT-4.1,0.6884380578994751,10.1016_j.amc.2021.126047,Individual paper,1
GPT-4.1,0.5939985513687134,10.1016_j.amc.2021.126074,Individual paper,1
GPT-4.1,0.6062833070755005,10.1016_j.amc.2021.126433,Individual paper,1
GPT-4.1,0.5597919225692749,10.1016_j.amc.2021.126586,Individual paper,1
GPT-4.1,0.6336451768875122,10.1016_j.amc.2021.126590,Individual paper,1
GPT-4.1,0.5554599165916443,10.1016_j.amc.2021.126624,Individual paper,1
GPT-4.1,0.6306317448616028,10.1016_j.amc.2021.126797,Individual paper,1
GPT-4.1,0.6112097501754761,10.1016_j.amc.2022.127069,Individual paper,1
GPT-4.1,0.6102380752563477,10.1016_j.amc.2022.127308,Individual paper,1
GPT-4.1,0.6116493344306946,10.1016_j.amc.2022.127567,Individual paper,1
GPT-4.1,0.604073703289032,10.1016_j.amc.2022.127578,Individual paper,1
GPT-4.1,0.6527100801467896,10.1016_j.amc.2022.127612,Individual paper,1
GPT-4.1,0.6196490526199341,10.1016_j.amc.2022.127703,Individual paper,1
GPT-4.1,0.5781109929084778,10.1016_j.amc.2022.127723,Individual paper,1
GPT-4.1,0.5825967192649841,10.1016_j.amc.2022.127818,Individual paper,1
GPT-4.1,0.6111682653427124,10.1016_j.amc.2023.127853,Individual paper,1
GPT-4.1,0.596121072769165,10.1016_j.amc.2023.128168,Individual paper,1
GPT-4.1,0.6115396618843079,10.1016_j.amc.2023.128172,Individual paper,1
GPT-4.1,0.5972119569778442,10.1016_j.amc.2023.128247,Individual paper,1
GPT-4.1,0.5765917897224426,10.1016_j.amc.2023.128350,Individual paper,1
GPT-4.1,0.6686540246009827,10.1016_j.amc.2023.128445,Individual paper,1
GPT-4.1,0.6664120554924011,10.1016_j.amc.2023.128484,Individual paper,1
GPT-4.1,0.6459977626800537,10.1016_j.amc.2024.128534,Individual paper,1
GPT-4.1,0.5763511061668396,10.1016_j.amc.2024.128553,Individual paper,1
GPT-4.1,0.6486707925796509,10.1016_j.amc.2024.128646,Individual paper,1
GPT-4.1,0.5958695411682129,10.1016_j.amc.2024.128745,Individual paper,1
GPT-4.1,0.5659376978874207,10.1016_j.amc.2024.128836,Individual paper,1
GPT-4.1,0.6284480094909668,10.1016_j.amc.2024.128844,Individual paper,1
GPT-4.1,0.5970436334609985,10.1016_j.amc.2024.128864,Individual paper,1
GPT-4.1,0.6135215759277344,10.1016_j.amc.2024.129156,Individual paper,1
GPT-4.1,0.6086217164993286,10.1016_j.amc.2024.129249,Individual paper,1
GPT-4.1,0.6351449489593506,10.1016_j.amc.2025.129309,Individual paper,1
GPT-4.1,0.6362895369529724,10.1016_j.amc.2025.129367,Individual paper,1
GPT-4.1,0.5962462425231934,10.1016_j.amc.2025.129381,Individual paper,1
GPT-4.1,0.5979455709457397,10.1016_j.amc.2025.129397,Individual paper,1
GPT-4.1,0.6081674695014954,10.1016_j.amc.2025.129545,Individual paper,1
GPT-4.1,0.5904983282089233,10.1016_j.amc.2025.129562,Individual paper,1
GPT-4.1,0.593227744102478,10.1016_j.anbehav.2016.01.010,Individual paper,1
GPT-4.1,0.6269882917404175,10.1016_j.anbehav.2023.08.014,Individual paper,1
GPT-4.1,0.6070566773414612,10.1016_j.asej.2022.102006,Individual paper,1
GPT-4.1,0.6240087747573853,10.1016_j.bandc.2012.09.009,Individual paper,1
GPT-4.1,0.5676454901695251,10.1016_j.beproc.2012.06.001,Individual paper,1
GPT-4.1,0.5713697075843811,10.1016_j.biosystems.2018.10.015,Individual paper,1
GPT-4.1,0.5780293345451355,10.1016_j.biosystems.2024.105362,Individual paper,1
GPT-4.1,0.5850963592529297,10.1016_j.chaos.2012.01.004,Individual paper,1
GPT-4.1,0.5513708591461182,10.1016_j.chaos.2013.07.016,Individual paper,1
GPT-4.1,0.5962053537368774,10.1016_j.chaos.2015.06.002,Individual paper,1
GPT-4.1,0.6028158068656921,10.1016_j.chaos.2016.08.015,Individual paper,1
GPT-4.1,0.6180542707443237,10.1016_j.chaos.2016.10.003,Individual paper,1
GPT-4.1,0.5911573171615601,10.1016_j.chaos.2016.12.008,Individual paper,1
GPT-4.1,0.6161345839500427,10.1016_j.chaos.2017.06.015,Individual paper,1
GPT-4.1,0.5945769548416138,10.1016_j.chaos.2017.10.016,Individual paper,1
GPT-4.1,0.6024497747421265,10.1016_j.chaos.2018.01.019,Individual paper,1
GPT-4.1,0.639958918094635,10.1016_j.chaos.2018.02.035,Individual paper,1
GPT-4.1,0.5644603967666626,10.1016_j.chaos.2018.03.029,Individual paper,1
GPT-4.1,0.6335510611534119,10.1016_j.chaos.2018.03.036,Individual paper,1
GPT-4.1,0.625067949295044,10.1016_j.chaos.2018.12.040,Individual paper,1
GPT-4.1,0.6012778282165527,10.1016_j.chaos.2019.01.004,Individual paper,1
GPT-4.1,0.5975453853607178,10.1016_j.chaos.2019.04.015,Individual paper,1
GPT-4.1,0.5591170787811279,10.1016_j.chaos.2019.109398,Individual paper,1
GPT-4.1,0.5816388130187988,10.1016_j.chaos.2019.109422,Individual paper,1
GPT-4.1,0.580194354057312,10.1016_j.chaos.2019.109423,Individual paper,1
GPT-4.1,0.5906848311424255,10.1016_j.chaos.2019.109517,Individual paper,1
GPT-4.1,0.5794306993484497,10.1016_j.chaos.2019.109518,Individual paper,1
GPT-4.1,0.596603274345398,10.1016_j.chaos.2020.109715,Individual paper,1
GPT-4.1,0.5521673560142517,10.1016_j.chaos.2021.111229,Individual paper,1
GPT-4.1,0.5950114727020264,10.1016_j.chaos.2021.111395,Individual paper,1
GPT-4.1,0.5912397503852844,10.1016_j.chaos.2021.111663,Individual paper,1
GPT-4.1,0.5732920169830322,10.1016_j.chaos.2022.111948,Individual paper,1
GPT-4.1,0.5634213089942932,10.1016_j.chaos.2022.111973,Individual paper,1
GPT-4.1,0.5900262594223022,10.1016_j.chaos.2022.112298,Individual paper,1
GPT-4.1,0.6041556000709534,10.1016_j.chaos.2022.112413,Individual paper,1
GPT-4.1,0.5859554409980774,10.1016_j.chaos.2022.112432,Individual paper,1
GPT-4.1,0.5757718086242676,10.1016_j.chaos.2022.112747,Individual paper,1
GPT-4.1,0.5663053393363953,10.1016_j.chaos.2022.112849,Individual paper,1
GPT-4.1,0.6236365437507629,10.1016_j.chaos.2022.112987,Individual paper,1
GPT-4.1,0.5791305303573608,10.1016_j.chaos.2023.113218,Individual paper,1
GPT-4.1,0.6375728845596313,10.1016_j.chaos.2023.113236,Individual paper,1
GPT-4.1,0.6291773915290833,10.1016_j.chaos.2023.113295,Individual paper,1
GPT-4.1,0.6183774471282959,10.1016_j.chaos.2023.113318,Individual paper,1
GPT-4.1,0.5863214731216431,10.1016_j.chaos.2023.113319,Individual paper,1
GPT-4.1,0.6086688041687012,10.1016_j.chaos.2023.113519,Individual paper,1
GPT-4.1,0.617514431476593,10.1016_j.chaos.2023.113552,Individual paper,1
GPT-4.1,0.5735226273536682,10.1016_j.chaos.2023.113562,Individual paper,1
GPT-4.1,0.6092028021812439,10.1016_j.chaos.2023.113669,Individual paper,1
GPT-4.1,0.5790539383888245,10.1016_j.chaos.2023.114011,Individual paper,1
GPT-4.1,0.646734356880188,10.1016_j.chaos.2023.114031,Individual paper,1
GPT-4.1,0.5711414813995361,10.1016_j.chaos.2023.114385,Individual paper,1
GPT-4.1,0.6195207238197327,10.1016_j.chaos.2024.114545,Individual paper,1
GPT-4.1,0.5988976359367371,10.1016_j.chaos.2024.114547,Individual paper,1
GPT-4.1,0.6414497494697571,10.1016_j.chaos.2024.114651,Individual paper,1
GPT-4.1,0.612797200679779,10.1016_j.chaos.2024.114699,Individual paper,1
GPT-4.1,0.541661262512207,10.1016_j.chaos.2024.114754,Individual paper,1
GPT-4.1,0.5897496342658997,10.1016_j.chaos.2024.114859,Individual paper,1
GPT-4.1,0.5991708040237427,10.1016_j.chaos.2024.115003,Individual paper,1
GPT-4.1,0.5958108305931091,10.1016_j.chaos.2024.115095,Individual paper,1
GPT-4.1,0.6059910655021667,10.1016_j.chaos.2024.115250,Individual paper,1
GPT-4.1,0.573250949382782,10.1016_j.chaos.2024.115693,Individual paper,1
GPT-4.1,0.5843639969825745,10.1016_j.chaos.2024.115778,Individual paper,1
GPT-4.1,0.6359773874282837,10.1016_j.chaos.2025.116135,Individual paper,1
GPT-4.1,0.5822830200195312,10.1016_j.chaos.2025.116255,Individual paper,1
GPT-4.1,0.6252149343490601,10.1016_j.chaos.2025.116295,Individual paper,1
GPT-4.1,0.5948341488838196,10.1016_j.chaos.2025.116297,Individual paper,1
GPT-4.1,0.5604040622711182,10.1016_j.chaos.2025.116298,Individual paper,1
GPT-4.1,0.5865870714187622,10.1016_j.chaos.2025.116323,Individual paper,1
GPT-4.1,0.5548743605613708,10.1016_j.chieco.2022.101826,Individual paper,1
GPT-4.1,0.5797275304794312,10.1016_j.chieco.2024.102267,Individual paper,1
GPT-4.1,0.5698221325874329,10.1016_j.chieco.2025.102459,Individual paper,1
GPT-4.1,0.5858832597732544,10.1016_j.cie.2018.02.040,Individual paper,1
GPT-4.1,0.6034747958183289,10.1016_j.cnsns.2021.105726,Individual paper,1
GPT-4.1,0.539630115032196,10.1016_j.cognition.2017.01.017,Individual paper,1
GPT-4.1,0.6369207501411438,10.1016_j.cogsys.2005.11.010,Individual paper,1
GPT-4.1,0.5698494911193848,10.1016_j.comnet.2011.07.011,Individual paper,1
GPT-4.1,0.6802900433540344,10.1016_j.comnet.2011.11.013,Individual paper,1
GPT-4.1,0.5987873077392578,10.1016_j.comnet.2012.08.012,Individual paper,1
GPT-4.1,0.6644093990325928,10.1016_j.conb.2004.10.007,Individual paper,1
GPT-4.1,0.6490487456321716,10.1016_j.copsyc.2021.06.020,Individual paper,1
GPT-4.1,0.5545060038566589,10.1016_j.copsyc.2021.08.033,Individual paper,1
GPT-4.1,0.5725359320640564,10.1016_j.copsyc.2021.09.003,Individual paper,1
GPT-4.1,0.6033605933189392,10.1016_j.copsyc.2024.101849,Individual paper,1
GPT-4.1,0.6377392411231995,10.1016_j.cosust.2014.08.002,Individual paper,1
GPT-4.1,0.5612433552742004,10.1016_j.cub.2006.03.069,Individual paper,1
GPT-4.1,0.6525508165359497,10.1016_j.cub.2010.10.027,Individual paper,1
GPT-4.1,0.6087777018547058,10.1016_j.drugalcdep.2013.08.013,Individual paper,1
GPT-4.1,0.6220064163208008,10.1016_j.ecocom.2018.06.001,Individual paper,1
GPT-4.1,0.6438111662864685,10.1016_j.ecolecon.2006.11.003,Individual paper,1
GPT-4.1,0.6029267907142639,10.1016_j.ecolecon.2008.01.015,Individual paper,1
GPT-4.1,0.6583867073059082,10.1016_j.ecolecon.2011.01.011,Individual paper,1
GPT-4.1,0.6174426078796387,10.1016_j.ecolecon.2011.05.011,Individual paper,1
GPT-4.1,0.6053945422172546,10.1016_j.ecolecon.2013.05.013,Individual paper,1
GPT-4.1,0.5599392056465149,10.1016_j.ecolecon.2013.08.010,Individual paper,1
GPT-4.1,0.5920057892799377,10.1016_j.ecolecon.2015.04.005,Individual paper,1
GPT-4.1,0.6043203473091125,10.1016_j.ecolecon.2015.05.011,Individual paper,1
GPT-4.1,0.6206106543540955,10.1016_j.ecolecon.2019.106432,Individual paper,1
GPT-4.1,0.5674116015434265,10.1016_j.ecolecon.2022.107597,Individual paper,1
GPT-4.1,0.5428873896598816,10.1016_j.ecolecon.2023.107932,Individual paper,1
GPT-4.1,0.6138198971748352,10.1016_j.ecolecon.2024.108388,Individual paper,1
GPT-4.1,0.6416393518447876,10.1016_j.ecolecon.2024.108438,Individual paper,1
GPT-4.1,0.6340511441230774,10.1016_j.econlet.2006.02.010,Individual paper,1
GPT-4.1,0.5781166553497314,10.1016_j.econlet.2007.09.048,Individual paper,1
GPT-4.1,0.5388798117637634,10.1016_j.econlet.2008.12.012,Individual paper,1
GPT-4.1,0.7315527200698853,10.1016_j.econlet.2009.08.024,Individual paper,1
GPT-4.1,0.5847389101982117,10.1016_j.econlet.2012.08.002,Individual paper,1
GPT-4.1,0.579582691192627,10.1016_j.econlet.2012.08.014,Individual paper,1
GPT-4.1,0.556171715259552,10.1016_j.econlet.2014.05.017,Individual paper,1
GPT-4.1,0.6402712464332581,10.1016_j.econlet.2016.12.025,Individual paper,1
GPT-4.1,0.5633181929588318,10.1016_j.econlet.2017.01.016,Individual paper,1
GPT-4.1,0.5633516907691956,10.1016_j.econlet.2017.05.022,Individual paper,1
GPT-4.1,0.6317160725593567,10.1016_j.econlet.2018.07.043,Individual paper,1
GPT-4.1,0.5641606450080872,10.1016_j.econlet.2020.109155,Individual paper,1
GPT-4.1,0.5580235123634338,10.1016_j.ejor.2008.01.021,Individual paper,1
GPT-4.1,0.5918251276016235,10.1016_j.ejpoleco.2009.10.002,Individual paper,1
GPT-4.1,0.6257920265197754,10.1016_j.ejpoleco.2009.11.006,Individual paper,1
GPT-4.1,0.5472576022148132,10.1016_j.ejpoleco.2012.03.001,Individual paper,1
