model,source_id,n_aug_runs,n_baseline_runs,correlation,correlation_mean_repeat,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_correlation_mean_repeat,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_mean_repeat,delta_correlation_repeat_sd,delta_correlation_repeat_se
Gemini 2.5 Pro,10.1016_j.physleta.2022.127969,5,5,0.5417714715003967,0.5321503698825836,0.06563015161846007,0.02935069607849891,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.18451473116874695,0.14761690199375152,0.24382597746246512,0.10904229205728073
Gemini 2.5 Pro,10.1016_j.physleta.2022.128138,5,5,0.4888511002063751,0.4685305833816528,0.07094475099161555,0.031727457172809594,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.13159435987472534,0.08399711549282074,0.3032493419578848,0.1356172285499819
Gemini 2.5 Pro,10.1016_j.physleta.2022.128274,5,5,0.5405980944633484,0.5136657774448394,0.04466139994652726,0.019973185250148084,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1833413541316986,0.12913230955600738,0.2490255232670592,0.11136759963151997
Gemini 2.5 Pro,10.1016_j.physleta.2022.128302,5,5,0.5687249898910522,0.5149252533912658,0.06433744503134094,0.028772580117746884,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.21146824955940247,0.13039178550243377,0.29083138437179806,0.1300637490891421
Gemini 2.5 Pro,10.1016_j.physleta.2023.128837,5,5,0.6094723343849182,0.5366783082485199,0.059804760385652224,0.02674550192008098,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.25221559405326843,0.1521448403596878,0.2527701743711609,0.11304225851567817
Gemini 2.5 Pro,10.1016_j.physleta.2023.128879,5,5,0.555881917476654,0.5431098759174346,0.053940779196678314,0.02412304980861584,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19862517714500427,0.1585764080286026,0.31555993432491297,0.14112269282517492
Gemini 2.5 Pro,10.1016_j.physleta.2023.129247,5,5,0.5036049485206604,0.4556865066289902,0.16687952728083102,0.07463079341059375,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.14634820818901062,0.07115303874015808,0.12253064815441159,0.05479737172007469
Gemini 2.5 Pro,10.1016_j.physleta.2024.129652,5,5,0.584269106388092,0.5646803855895997,0.01548055296685606,0.0069231137526352396,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.22701236605644226,0.18014691770076752,0.26494291496931577,0.11848607360566733
Gemini 2.5 Pro,10.1016_j.physleta.2024.129951,5,5,0.48587507009506226,0.4523544669151306,0.028276982785945936,0.0126458511415933,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.12861832976341248,0.06782099902629853,0.2879963269933889,0.12879587288549504
Gemini 2.5 Pro,10.1016_j.physleta.2024.130196,5,5,0.5223751068115234,0.49830442070961,0.07449425084995726,0.03331484176668518,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.16511836647987366,0.1137709528207779,0.2894291976412269,0.129436672119801
Gemini 2.5 Pro,10.1016_j.physrep.2017.05.004,5,5,0.4476921558380127,0.4221632778644562,0.1424348235241082,0.06369878955261842,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.09043541550636292,0.03762980997562408,0.3759725077464188,0.16814001699841175
Gemini 2.5 Pro,10.1016_j.plrev.2014.02.003,5,5,0.5838976502418518,0.5789469242095947,0.04224541858036416,0.018892725536725382,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.22664090991020203,0.19441345632076262,0.25834768300842653,0.11553659620728181
Gemini 2.5 Pro,10.1016_j.plrev.2016.08.015,5,5,0.566210925579071,0.5547096252441406,0.050857663982228164,0.022744238768220966,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20895418524742126,0.17017615735530853,0.3062066427402108,0.13693977366582077
Gemini 2.5 Pro,10.1016_j.puhe.2015.01.030,5,5,0.5527409911155701,0.5498441219329834,0.010505185877234988,0.004698061947553639,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1954842507839203,0.1653106540441513,0.26443093305001314,0.11825710833070503
Gemini 2.5 Pro,10.1016_j.pursup.2017.11.006,5,5,0.5560392141342163,0.5404049754142761,0.08258732439493616,0.03693417428538079,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19878247380256653,0.15587150752544404,0.3265719358561557,0.146047409623613
Gemini 2.5 Pro,10.1016_j.reseneeco.2017.07.004,5,5,0.5588980913162231,0.5251372218132019,0.06127131635449504,0.027401365687909098,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20164135098457336,0.1406037539243698,0.28965461586384117,0.12953748221362757
Gemini 2.5 Pro,10.1016_j.rser.2025.115527,5,5,0.6078971028327942,0.5931276917457581,0.04617485976922892,0.020650025059103225,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2506403625011444,0.20859422385692597,0.2626564619283999,0.11746354072029754
Gemini 2.5 Pro,10.1016_j.socec.2011.04.001,5,5,0.5840331315994263,0.5540981292724609,0.022542788771212473,0.010081441618970009,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2267763912677765,0.16956466138362886,0.25228026204357407,0.11282316306217832
Gemini 2.5 Pro,10.1016_j.socec.2011.10.010,5,5,0.573784589767456,0.5699690461158753,0.012531224442151883,0.005604133938791698,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.21652784943580627,0.18543557822704315,0.2740229435254087,0.12254678582347993
Gemini 2.5 Pro,10.1016_j.socec.2012.04.014,5,5,0.5890368223190308,0.5529686570167541,0.006621012026489606,0.0029610065942148795,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.23178008198738098,0.16843518912792205,0.27436008259955297,0.12269755900101152
Gemini 2.5 Pro,10.1016_j.socec.2013.02.017,5,5,0.47644805908203125,0.3977857694029808,0.1842456228289682,0.082397147440472,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.11919131875038147,0.013252301514148713,0.40134178865109854,0.179485504327042
Gemini 2.5 Pro,10.1016_j.socec.2014.09.001,5,5,0.4711330235004425,0.4263575255870819,0.11304125947774514,0.0505535880908861,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.11387628316879272,0.04182405769824982,0.352495214300575,0.15764065218388834
Gemini 2.5 Pro,10.1016_j.socec.2015.12.002,5,5,0.5413799285888672,0.5218444764614105,0.05200623840667235,0.023257896866275943,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1841231882572174,0.13731100857257844,0.2200444520840795,0.0984068705863394
Gemini 2.5 Pro,10.1016_j.socec.2016.03.005,5,5,0.4747612178325653,0.4548107087612152,0.056457094202812516,0.025248380089919614,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.11750447750091553,0.07027724087238311,0.2849064511055338,0.12741403838003873
Gemini 2.5 Pro,10.1016_j.socec.2016.04.009,5,5,0.5485904216766357,0.5252266824245453,0.05341843910693821,0.0238894522190094,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19133368134498596,0.1406932145357132,0.27424907308705837,0.12264791403779411
Gemini 2.5 Pro,10.1016_j.socec.2016.08.008,5,5,0.4807886779308319,0.46082001328468325,0.12219214801884562,0.054645989857371007,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.12353193759918213,0.07628654539585114,0.18933872759353917,0.08467485313449374
Gemini 2.5 Pro,10.1016_j.socec.2016.10.003,5,5,0.5496566891670227,0.5278802156448364,0.08594868021969979,0.03843741830952806,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19239994883537292,0.14334674775600434,0.2966307374468153,0.13265729862939427
Gemini 2.5 Pro,10.1016_j.socec.2017.11.001,5,5,0.542584240436554,0.4704626023769379,0.06302316136059993,0.028184814591847917,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.18532750010490417,0.08592913448810577,0.25494899711097957,0.11401665766710956
Gemini 2.5 Pro,10.1016_j.socec.2018.03.007,5,5,0.5047508478164673,0.4948096513748169,0.011133649009260364,0.004979119204465872,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1474941074848175,0.11027618348598481,0.2764377006169889,0.12362669802466454
Gemini 2.5 Pro,10.1016_j.socec.2018.05.007,5,5,0.5507145524024963,0.5500463724136353,0.0020800748891379667,0.0009302377700805665,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19345781207084656,0.16551290452480316,0.2676335851466426,0.11968937788997416
Gemini 2.5 Pro,10.1016_j.socec.2018.08.003,5,5,0.540262758731842,0.5207643449306488,0.0556885410312443,0.024904672662729697,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.18300601840019226,0.13623087704181672,0.26448415583359697,0.11828091028311406
Gemini 2.5 Pro,10.1016_j.socec.2018.09.006,5,5,0.4169031083583832,0.4076572358608246,0.10247937762924918,0.04583017093417448,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.0596463680267334,0.023123767971992493,0.2008388610244646,0.08981786915486718
Gemini 2.5 Pro,10.1016_j.socec.2019.02.006,5,5,0.675169050693512,0.6419981837272644,0.07727245050661756,0.034557290424156985,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.3179123103618622,0.25746471583843233,0.31692561614481735,0.14173344430216328
Gemini 2.5 Pro,10.1016_j.socec.2019.101465,5,5,0.616971492767334,0.5889510989189148,0.040341310600890426,0.018041182561004777,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2597147524356842,0.2044176310300827,0.25040746332854114,0.11198562201518074
Gemini 2.5 Pro,10.1016_j.socec.2019.101478,5,5,0.3308583199977875,0.3148005992174149,0.11478978116684381,0.051335550762277575,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.026398420333862305,-0.06973286867141723,0.2727813228989605,0.12199151619887913
Gemini 2.5 Pro,10.1016_j.socec.2020.101554,5,5,0.581163227558136,0.5785209655761718,0.011636330849603839,0.005203925357678413,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2239064872264862,0.19398749768733978,0.26977075475828655,0.12064514919619071
Gemini 2.5 Pro,10.1016_j.socec.2021.101692,5,5,0.296386182308197,0.2742579706013203,0.23887771889116674,0.1068293635501469,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.06087055802345276,-0.11027549728751182,0.28318956385690053,0.1266462230605094
Gemini 2.5 Pro,10.1016_j.socec.2021.101716,5,5,0.5021928548812866,0.4860937476158142,0.03508150955914052,0.015688928025509377,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.14493611454963684,0.10156027972698212,0.2587616946826561,0.11572174785669297
Gemini 2.5 Pro,10.1016_j.socec.2021.101798,5,5,0.5243760347366333,0.4801047444343567,0.15898530279231665,0.07110038889340142,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.16711929440498352,0.0955712765455246,0.3762356767047153,0.16825770973447549
Gemini 2.5 Pro,10.1016_j.socec.2022.101872,5,5,0.5701082944869995,0.5256207227706909,0.077428799490655,0.034627211815461134,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.21285155415534973,0.14108725488185883,0.2746458479895564,0.1228253571685444
Gemini 2.5 Pro,10.1016_j.socec.2023.102034,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1918593943119049,0.1645826667547226,0.2682712017821372,0.1199745287180843
Gemini 2.5 Pro,10.1016_j.socec.2023.102050,5,5,0.5973147749900818,0.5593822240829468,0.012614966217020133,0.005641584399024076,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.240058034658432,0.1748487561941147,0.2791693750584491,0.12484833997336528
Gemini 2.5 Pro,10.1016_j.socec.2023.102081,5,5,0.49076178669929504,0.4432181611657143,0.22352541051066038,0.09996360252007651,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.13350504636764526,0.05868469327688217,0.3935055419926197,0.17598102828367915
Gemini 2.5 Pro,10.1016_j.socec.2023.102090,5,5,0.5117866396903992,0.4719019055366516,0.11283906764775593,0.05046316515561591,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1545298993587494,0.08736843764781951,0.3058378201099157,0.13677483117122474
Gemini 2.5 Pro,10.1016_j.socec.2023.102091,5,5,0.602738618850708,0.5705820202827454,0.042464949683410726,0.01899090283064291,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.24548187851905823,0.18604855239391327,0.2737169173916519,0.1224099267758856
Gemini 2.5 Pro,10.1016_j.socec.2023.102121,5,5,0.4444158673286438,0.4049218356609344,0.09983923456530767,0.044649463061914925,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.08715912699699402,0.020388367772102355,0.2512910254411173,0.11238076300439347
Gemini 2.5 Pro,10.1016_j.socec.2023.102127,5,5,0.5600023865699768,0.4998552441596985,0.11454932409926093,0.05122801509252046,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20274564623832703,0.1153217762708664,0.32116071610172436,0.1436274385811934
Gemini 2.5 Pro,10.1016_j.socec.2024.102211,5,5,0.6289612650871277,0.5947055339813232,0.05731921233840332,0.0256339310410829,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2717045247554779,0.21017206609249114,0.2587692283311524,0.11572511700672423
Gemini 2.5 Pro,10.1016_j.socec.2025.102403,5,5,0.3933771550655365,0.3686920255422592,0.13835055191186008,0.061872247759906525,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.03612041473388672,-0.015841442346572875,0.25936633442385276,0.1159921509693357
Gemini 2.5 Pro,10.1016_j.socnet.2012.05.003,5,5,0.5483086705207825,0.5075939655303955,0.14153433668341622,0.06329607959489215,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1910519301891327,0.12306049764156342,0.31589923044796064,0.14127443066430226
Gemini 2.5 Pro,10.1016_j.ssresearch.2018.12.012,5,5,0.4911283254623413,0.4439829707145691,0.11665386088794984,0.05216919255665196,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.13387158513069153,0.059449502825737,0.3081452541638599,0.13780674705086818
Gemini 2.5 Pro,10.1016_j.ssresearch.2019.102366,5,5,0.37686887383461,0.33332815319299697,0.19062272715951875,0.08524907519701586,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.019612133502960205,-0.051205314695835114,0.37890466148089214,0.1694513160125642
Gemini 2.5 Pro,10.1016_j.techsoc.2021.101843,5,5,0.5766683220863342,0.5392665982246398,0.028857704467984947,0.012905557773002748,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.21941158175468445,0.1547331303358078,0.25677945446155787,0.114835263080271
Gemini 2.5 Pro,10.1016_j.tics.2004.02.007,5,5,0.4534442126750946,0.45073782503604887,0.15829765921235628,0.07079286533558489,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.09618747234344482,0.0662043571472168,0.3462332531703995,0.15484021803198156
Gemini 2.5 Pro,10.1016_j.tics.2013.06.003,5,5,0.5774427056312561,0.5549148082733154,0.032444178149057645,0.01450947756308124,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.22018596529960632,0.17038134038448333,0.2610222566873777,0.11673270191867513
Gemini 2.5 Pro,10.1016_j.tics.2023.06.005,5,5,0.5989915728569031,0.5461257219314575,0.038039075473591026,0.017011591712038907,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2417348325252533,0.16159225404262542,0.2879412830377511,0.1287712564801837
Gemini 2.5 Pro,10.1016_j.tpb.2003.07.001,5,5,0.5660892128944397,0.5577627182006836,0.02613644666639344,0.0116885742872707,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20883247256278992,0.1732292503118515,0.2734831592223073,0.12230538694449553
Gemini 2.5 Pro,10.1016_j.tpb.2006.01.003,5,5,0.5147615075111389,0.5034917831420899,0.03601013341840453,0.016104221240477883,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.15750476717948914,0.11895831525325776,0.25960273881917356,0.1160978742289591
Gemini 2.5 Pro,10.1016_j.tpb.2008.04.001,5,5,0.5777820944786072,0.5445265293121337,0.004450602525151481,0.0019903699574141858,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2205253541469574,0.1599930614233017,0.2666417410445764,0.11924581172291371
Gemini 2.5 Pro,10.1016_j.tpb.2010.03.002,5,5,0.6371256709098816,0.6024635314941407,0.04177004031313319,0.01868012991261448,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2798689305782318,0.21793006360530853,0.26595530602499595,0.11893882864973006
Gemini 2.5 Pro,10.1016_j.tpb.2012.02.005,5,5,0.5794833898544312,0.5350654780864715,0.03710653818216902,0.016594548357004277,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.22222664952278137,0.15053201019763945,0.2902486823126349,0.1298031568061585
Gemini 2.5 Pro,10.1016_j.tpb.2015.06.005,5,5,0.4878978133201599,0.47131265997886657,0.03538632274901675,0.015825244628109737,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.13064107298851013,0.08677919209003448,0.28573403533472413,0.127784145298754
Gemini 2.5 Pro,10.1016_j.tpb.2022.03.002,5,5,0.4844070374965668,0.4520250618457794,0.11620102435829817,0.05196667790405272,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.127150297164917,0.06749159395694733,0.29577752966244913,0.13227573250843933
Gemini 2.5 Pro,10.1016_j.tpb.2023.11.001,5,5,0.6311280727386475,0.5634276092052459,0.06800890109483526,0.0304145051846223,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2738713324069977,0.17889414131641387,0.2760250079881111,0.12344213627026776
Gemini 2.5 Pro,10.1016_j.tree.2005.07.012,5,5,0.4252416789531708,0.39790775775909426,0.13310587533308055,0.05952675708987611,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.067984938621521,0.013374289870262146,0.34646544968646786,0.15494405947079506
Gemini 2.5 Pro,10.1016_j.tree.2007.06.012,5,5,0.6068717241287231,0.5805565476417541,0.07648900618457749,0.03420692347202342,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.24961498379707336,0.19602307975292205,0.2739139436837101,0.12249803961236497
Gemini 2.5 Pro,10.1016_j.tree.2007.07.009,5,5,0.5697212219238281,0.5524332284927368,0.017814255876691915,0.007966777421771647,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.21246448159217834,0.1678997606039047,0.26380837055634904,0.11797868991949009
Gemini 2.5 Pro,10.1016_j.tree.2011.12.004,5,5,0.5960875153541565,0.5591348648071289,0.06749195762746787,0.03018332103791072,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2388307750225067,0.17460139691829682,0.21764120975783183,0.0973321079447605
Gemini 2.5 Pro,10.1016_j.tree.2013.05.011,5,5,0.5645230412483215,0.5293516337871551,0.07122006651929402,0.03185058201983965,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20726630091667175,0.14481816589832305,0.20255239722493332,0.09058418584009813
Gemini 2.5 Pro,10.1016_j.tree.2014.12.003,5,5,0.6138105392456055,0.5500238120555878,0.12979753012512762,0.05804722013427243,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2565537989139557,0.16549034416675568,0.19976108750800656,0.08933587418543734
Gemini 2.5 Pro,10.1016_j.worlddev.2024.106686,5,5,0.378968745470047,0.37353141605854034,0.09339482023710553,0.0417674333593082,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.021712005138397217,-0.011002051830291747,0.33149249189990304,0.1482479491837963
Gemini 2.5 Pro,10.1016_s0014-2921(01)00220-3,5,5,0.4506531357765198,0.4127869352698326,0.21944731678627943,0.0981398235628103,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.09339639544487,0.02825346738100052,0.31433277440621105,0.1405738902256788
Gemini 2.5 Pro,10.1016_s0167-2681(00)00159-1,5,5,0.4822462499141693,0.45325894355773927,0.10851870503147512,0.04853104025612536,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.12498950958251953,0.06872547566890716,0.3249063898801043,0.14530255481919258
Gemini 2.5 Pro,10.1016_s0167-2681(02)00032-x,5,5,0.44474029541015625,0.43023272752761843,0.11599786068567845,0.051875820347545475,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.08748355507850647,0.045699259638786315,0.18985517005400457,0.08490581322410733
Gemini 2.5 Pro,10.1016_s0167-2681(02)00098-7,5,5,0.3848562240600586,0.35676905512809753,0.08688220740071052,0.03885490435664481,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.027599483728408813,-0.027764412760734557,0.3264007792099184,0.14597086604445553
Gemini 2.5 Pro,10.1016_s0167-2681(03)00094-5,5,5,0.5504292845726013,0.5504760146141052,0.002131170418649457,0.0009530883855473742,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19317254424095154,0.16594254672527314,0.2679818033509441,0.1198451058051384
Gemini 2.5 Pro,10.1016_s0167-2681(96)00854-2,5,5,0.5544092655181885,0.507395726442337,0.02801034799198337,0.012526608436699909,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1971525251865387,0.12286225855350494,0.2830613764854989,0.1265888959252472
Gemini 2.5 Pro,10.1016_s0167-2681(99)00045-1,5,5,0.5742034912109375,0.49465892314910886,0.07457239755343881,0.033349790034925636,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.21694675087928772,0.1101254552602768,0.3161850165789514,0.14140223810748664
Gemini 2.5 Pro,10.1016_s0167-4870(02)00197-6,5,5,0.5591750144958496,0.5469381213188171,0.05409523361028714,0.024192123922266683,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20191827416419983,0.16240465342998506,0.24925282882117325,0.11146925376565242
Gemini 2.5 Pro,10.1016_s0376-6357(02)00015-3,5,5,0.5799322724342346,0.5585223078727722,0.03509169346700927,0.0156934824075636,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.22267553210258484,0.17398883998394013,0.28979312160443665,0.12959942386387666
Gemini 2.5 Pro,10.1016_s1090-5138(01)00093-9,5,5,0.5503168106079102,0.5502763867378235,0.0010591604073727193,0.0004736709339923539,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19306007027626038,0.1657429188489914,0.2676662823127801,0.11970400050720519
Gemini 2.5 Pro,10.1016_s1090-5138(02)00157-5,5,5,0.33335572481155396,0.32755840122699736,0.11118608258921632,0.049723927764278704,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.023901015520095825,-0.05697506666183472,0.31293253139966887,0.1399476825161494
Gemini 2.5 Pro,10.1016_s1090-5138(04)00005-4,5,5,0.3521724343299866,0.33219254314899443,0.11379458726159661,0.05089048651769233,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.005084306001663208,-0.052340924739837646,0.3578048211594743,0.16001518055794794
Gemini 2.5 Pro,10.1017_bpp.2019.4,5,5,0.3963162302970886,0.3623961478471756,0.1176197951283854,0.05260117148133367,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.03905948996543884,-0.022137320041656493,0.3022027829585718,0.1351491931369963
Gemini 2.5 Pro,10.1017_ehs.2020.2,5,5,0.48854371905326843,0.43933581113815307,0.17731540463993148,0.07929785964655368,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.13128697872161865,0.054802343249320984,0.3893615252512014,0.17412776765693744
Gemini 2.5 Pro,10.1017_ehs.2020.22,5,5,0.5836359858512878,0.5455726981163025,0.009917492294440767,0.004435237387339983,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.22637924551963806,0.1610392302274704,0.27050591798713114,0.12097392418704166
Gemini 2.5 Pro,10.1017_ehs.2020.58,5,5,0.5272990465164185,0.4992497146129608,0.09059407279579913,0.040514901025994254,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.17004230618476868,0.11471624672412872,0.30116403577705614,0.13468465127513524
Gemini 2.5 Pro,10.1017_ehs.2021.30,5,5,0.4547666609287262,0.4160584330558777,0.07351595736415525,0.03287733561944548,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.09750992059707642,0.031524965167045595,0.24022783651028407,0.1074331545049402
Gemini 2.5 Pro,10.1017_ehs.2021.36,5,5,0.6414896845817566,0.6238763928413391,0.03686861169842745,0.01648814439874555,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2842329442501068,0.23934292495250703,0.2753534083222879,0.1231417877689784
Gemini 2.5 Pro,10.1017_ehs.2021.40,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1918593943119049,0.1645826667547226,0.2682712017821372,0.1199745287180843
Gemini 2.5 Pro,10.1017_ehs.2022.32,5,5,0.522125244140625,0.469112291932106,0.13313288961018474,0.05953883824186971,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.16486850380897522,0.08457882404327392,0.30962473778479854,0.13846839224047144
Gemini 2.5 Pro,10.1017_ehs.2023.15,5,5,0.5578039288520813,0.511597216129303,0.12123035260178192,0.05421586187077057,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20054718852043152,0.1270637482404709,0.15105594020394608,0.06755427014023338
Gemini 2.5 Pro,10.1017_ehs.2024.18,5,5,0.5733624696731567,0.5238249063491821,0.11576278135121992,0.05177068967315454,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.21610572934150696,0.13929143846035003,0.31539219209131664,0.14104767621777112
Gemini 2.5 Pro,10.1017_ehs.2024.37,5,5,0.43085891008377075,0.40211656093597414,0.06738522309048607,0.030135587901863062,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.07360216975212097,0.017583093047142027,0.332951439633338,0.14890041044531227
Gemini 2.5 Pro,10.1017_ehs.2024.41,5,5,0.3194446563720703,0.3032327458262444,0.1846814184546862,0.08259204116915249,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.03781208395957947,-0.08130072206258773,0.3574127263676949,0.15983983043633945
Gemini 2.5 Pro,10.1017_epi.2013.34,5,5,0.5582386255264282,0.5549517512321472,0.016068166423228634,0.007185902479223776,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20098188519477844,0.17041828334331513,0.2561038812589211,0.1145331375592964
Gemini 2.5 Pro,10.1017_jdm.2025.1,5,5,0.4305996000766754,0.3652253046631813,0.22435536384076732,0.1003347689329308,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.07334285974502563,-0.019308163225650786,0.3971761700886547,0.1776225830722501
