model,variant_id,n_aug_runs,n_baseline_runs,correlation,correlation_mean_repeat,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_correlation_mean_repeat,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_mean_repeat,delta_correlation_repeat_sd,delta_correlation_repeat_se
GPT-5 Nano,year_q4_newest__discipline_math_phys_cs,5,5,0.5743424296379089,0.5592809557914734,0.054310750770115275,0.02428850612620536,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.04046207666397095,0.04812494728985426,0.10027617602308499,0.04484486922227051
GPT-5 Nano,year_q4_newest__discipline_multidisciplinary,5,5,0.5905754566192627,0.5733099818229676,0.023404341090920537,0.010466739529577981,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.05669510364532471,0.0621539733213484,0.07285570761495985,0.03258206295517986
GPT-5 Nano,year_q4_newest__discipline_other,5,5,0.6119286417961121,0.5965807795524597,0.07312398461431752,0.03270204007665254,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.07804828882217407,0.08542477105084059,0.14410623993539373,0.06444626969548706
GPT-5 Nano,year_q4_newest__discipline_psych_social,5,5,0.571260392665863,0.5548101305961609,0.06291444823815143,0.028136196605479693,0.533880352973938,0.5111560085016191,0.07961752219744764,0.035606038366718266,0.03738003969192505,0.04365412209454176,0.07295160751717299,0.03262495069525669
GPT-5.1,citation_q1_lowest,5,5,0.5746696591377258,0.556574022769928,0.0717905020999061,0.032105688566846285,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09237247705459595,-0.06007982539594923,0.08192308614630278,0.036637117909940856
GPT-5.1,citation_q1_lowest__discipline_bio_evo,5,5,0.5453783869743347,0.5301671624183655,0.06415768281849536,0.028692188012205185,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12166374921798706,-0.08648668574751173,0.0580738811697198,0.025971429202547695
GPT-5.1,citation_q1_lowest__discipline_economics,5,5,0.5596920251846313,0.5215601444244384,0.10533998929841312,0.047109475364070424,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10735011100769043,-0.09509370374143873,0.13670907608238422,0.06113815745228035
GPT-5.1,citation_q1_lowest__discipline_math_phys_cs,5,5,0.5736310482025146,0.5515121757984162,0.06543555996038322,0.029263672043436065,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09341108798980713,-0.06514167236746107,0.08100905161302747,0.03622834923990368
GPT-5.1,citation_q1_lowest__discipline_multidisciplinary,5,5,0.5661839246749878,0.5251296281814575,0.042221474272941706,0.01888201731691123,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10085821151733398,-0.09152421998441969,0.06308969990658993,0.02821457153423944
GPT-5.1,citation_q1_lowest__discipline_other,5,5,0.49637365341186523,0.46109506487846375,0.0999052334781373,0.04467897867302055,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.17066848278045654,-0.15555878328741346,0.09909173106229846,0.04431516933268536
GPT-5.1,citation_q1_lowest__discipline_psych_social,5,5,0.5756372213363647,0.5587567031383515,0.07021289494679588,0.03140016119961741,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09140491485595703,-0.057897145027525763,0.06845068215324827,0.03061207568017896
GPT-5.1,citation_q1_lowest__jcr_q1,5,5,0.5741164684295654,0.5471442222595215,0.1669839047363965,0.07467747242778633,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09292566776275635,-0.06950962590635572,0.20496730934744348,0.09166416737322233
GPT-5.1,citation_q1_lowest__jcr_q1__discipline_bio_evo,5,5,0.5614168643951416,0.5389028787612915,0.05183830572623056,0.02318279508845363,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10562527179718018,-0.0777509694045857,0.08662984337539148,0.03874204373350704
GPT-5.1,citation_q1_lowest__jcr_q1__discipline_economics,5,5,0.5827621817588806,0.5561633229255676,0.04736762352777296,0.021183445228143746,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08427995443344116,-0.06049052524030958,0.08706045339080498,0.0389346183867584
GPT-5.1,citation_q1_lowest__jcr_q1__discipline_math_phys_cs,5,5,0.581127941608429,0.5265563428401947,0.13768155523041886,0.06157306334862166,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08591419458389282,-0.0900975053256825,0.14200906629889598,0.06350838513312117
GPT-5.1,citation_q1_lowest__jcr_q1__discipline_multidisciplinary,5,5,0.5761398673057556,0.5543654799461365,0.10156929527429,0.04542316973201212,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09090226888656616,-0.06228836821974073,0.09489620304781843,0.042438872164308944
GPT-5.1,citation_q1_lowest__jcr_q1__discipline_other,5,5,0.48389384150505066,0.4541619598865509,0.08700386246325398,0.03890931015457564,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.18314829468727112,-0.1624918882793263,0.09032110264976999,0.04039282506552441
GPT-5.1,citation_q1_lowest__jcr_q1__discipline_psych_social,5,5,0.6892850995063782,0.6537843108177185,0.03896702996778506,0.017426585577847768,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.022242963314056396,0.0371304626518413,0.08506433464912992,0.03804192694724905
GPT-5.1,citation_q1_lowest__jcr_q1__year_q1_oldest,5,5,0.6295115947723389,0.6144885540008544,0.04966729193909251,0.022211888206827637,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03753054141998291,-0.0021652941650227133,0.07486872608109164,0.033482312181226465
GPT-5.1,citation_q1_lowest__jcr_q1__year_q2,5,5,0.6984747648239136,0.6695688724517822,0.06423351399622455,0.028726100745848453,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.0314326286315918,0.05291502428590502,0.10427244102089184,0.04663205326051034
GPT-5.1,citation_q1_lowest__jcr_q1__year_q3,5,5,0.4703267812728882,0.4527668595314026,0.06373426210285592,0.028502828511554903,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1967153549194336,-0.16388698863447462,0.11293001366040244,0.05050383744892794
GPT-5.1,citation_q1_lowest__jcr_q1__year_q4_newest,5,5,0.5374547839164734,0.5085628628730774,0.09797952039972235,0.04381777360332131,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1295873522758484,-0.10809098529279981,0.1029975898329214,0.046061922477010686
GPT-5.1,citation_q1_lowest__jcr_q2,5,5,0.5786031484603882,0.5539898216724396,0.07557481106470262,0.033798082985475666,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0884389877319336,-0.06266402649343764,0.04348179921967252,0.01944565176783701
GPT-5.1,citation_q1_lowest__jcr_q2__discipline_bio_evo,5,5,0.5593792796134949,0.54514479637146,0.062113829543226286,0.027778149040297736,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1076628565788269,-0.07150905179441724,0.08608352091764998,0.038497720902878084
GPT-5.1,citation_q1_lowest__jcr_q2__discipline_economics,5,5,0.5694082975387573,0.5398895382881165,0.07648780187744778,0.034206384889501854,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09763383865356445,-0.07676430987776076,0.06406144826963683,0.028649150613598847
GPT-5.1,citation_q1_lowest__jcr_q2__discipline_math_phys_cs,5,5,0.5315551161766052,0.49473978877067565,0.13491850636327912,0.060337390330206006,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13548702001571655,-0.12191405939520154,0.17218195425565064,0.07700211084287881
GPT-5.1,citation_q1_lowest__jcr_q2__discipline_multidisciplinary,5,5,0.5615362524986267,0.5317669689655304,0.08862239178231028,0.039633138470772905,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10550588369369507,-0.08488687920034681,0.11406923032416791,0.05101331062918396
GPT-5.1,citation_q1_lowest__jcr_q2__discipline_other,5,5,0.6508222818374634,0.6270711541175842,0.05281216097261747,0.023618316394686815,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0162198543548584,0.010417305951707024,0.059239859161012744,0.02649287041230763
GPT-5.1,citation_q1_lowest__jcr_q2__discipline_psych_social,5,5,0.41568392515182495,0.4039280116558075,0.03216689163508965,0.014385471264185963,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.2513582110404968,-0.2127258365100697,0.07644239584082316,0.03418607869260555
GPT-5.1,citation_q1_lowest__jcr_q2__year_q1_oldest,5,5,0.5260035395622253,0.5106294810771942,0.05847771010007857,0.026152026990460344,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.14103859663009644,-0.10602436708868299,0.03898643759784958,0.017435264933869054
GPT-5.1,citation_q1_lowest__jcr_q2__year_q2,5,5,0.5552010536193848,0.5264050900936127,0.09019168068714237,0.040334945804281055,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11184108257293701,-0.09024875807226454,0.13846879876300808,0.06192512935936497
GPT-5.1,citation_q1_lowest__jcr_q2__year_q3,5,5,0.5479323863983154,0.5272053718566895,0.01671333264698866,0.0074744295858466285,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11910974979400635,-0.08944847630918776,0.06136238383870602,0.027442092304956228
GPT-5.1,citation_q1_lowest__jcr_q2__year_q4_newest,5,5,0.5379151105880737,0.5231901586055756,0.05236738769863349,0.02341940773964615,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12912702560424805,-0.09346368956030164,0.10293741707333406,0.04603501240084448
GPT-5.1,citation_q1_lowest__jcr_q3,5,5,0.5782408714294434,0.5659969449043274,0.06102213710683367,0.027289929340638487,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08880126476287842,-0.05065690326154981,0.06694316858858704,0.029937895118661854
GPT-5.1,citation_q1_lowest__jcr_q3__discipline_bio_evo,5,5,0.5564249157905579,0.5349111378192901,0.05176756249732894,0.023151157754699257,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11061722040176392,-0.08174271034658705,0.09147573766209349,0.04090919354087574
GPT-5.1,citation_q1_lowest__jcr_q3__discipline_economics,5,5,0.5904034376144409,0.5599296569824219,0.08989276476234462,0.04020126653880006,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07663869857788086,-0.05672419118345533,0.09171768771667245,0.04101739689471541
GPT-5.1,citation_q1_lowest__jcr_q3__discipline_math_phys_cs,5,5,0.5989323258399963,0.5748995304107666,0.058399364288341735,0.026116989678301148,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06810981035232544,-0.041754317755110605,0.09434174435084777,0.042190910696880475
GPT-5.1,citation_q1_lowest__jcr_q3__discipline_other,5,5,0.445065975189209,0.41439216732978823,0.1710465126738586,0.07649432593060543,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.2219761610031128,-0.202261680836089,0.1812792671953381,0.08107055287202472
GPT-5.1,citation_q1_lowest__jcr_q3__discipline_psych_social,5,5,0.6408493518829346,0.6173057794570923,0.0405117152435602,0.01811738983394301,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.026192784309387207,0.0006519312912150798,0.08666215302004393,0.03875649304586138
GPT-5.1,citation_q1_lowest__jcr_q3__year_q1_oldest,5,5,0.5364581346511841,0.5211578428745269,0.04806637749279334,0.02149593750121036,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1305840015411377,-0.09549600529135023,0.09292437006919614,0.04155704164821388
GPT-5.1,citation_q1_lowest__jcr_q3__year_q2,5,5,0.5801743865013123,0.5514983892440796,0.008388423500798034,0.003751417034368233,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08686774969100952,-0.06515545892179761,0.04970998285375095,0.022230980164267222
GPT-5.1,citation_q1_lowest__jcr_q3__year_q3,5,5,0.608344316482544,0.580996286869049,0.07375934667294758,0.03298618262733674,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05869781970977783,-0.035657561296828136,0.07950007465174641,0.03555351422752258
GPT-5.1,citation_q1_lowest__jcr_q3__year_q4_newest,5,5,0.5174234509468079,0.5031144797801972,0.03395530176102889,0.015185272586835784,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.14961868524551392,-0.11353936838568006,0.0592810399221175,0.026511287008546713
GPT-5.1,citation_q1_lowest__jcr_q4,5,5,0.5261806845664978,0.49145660400390623,0.05816919891972628,0.02601405659624306,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.14086145162582397,-0.12519724416197095,0.09014345949983676,0.04031338063372684
GPT-5.1,citation_q1_lowest__jcr_q4__discipline_bio_evo,5,5,0.6443117260932922,0.5982286036014557,0.08893982218726652,0.039775097663494394,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.02273041009902954,-0.018425244564421517,0.0851107433934399,0.03806268156865455
GPT-5.1,citation_q1_lowest__jcr_q4__discipline_economics,5,5,0.5416918396949768,0.5164386570453644,0.11338733178598759,0.05070835633215817,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12535029649734497,-0.10021519112051283,0.08079925338929941,0.03613452462194075
GPT-5.1,citation_q1_lowest__jcr_q4__discipline_math_phys_cs,5,5,0.5667209625244141,0.5364966869354248,0.0789150028807529,0.03529186217719104,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10032117366790771,-0.0801571612304524,0.09707485116539415,0.043413193222299196
GPT-5.1,citation_q1_lowest__jcr_q4__discipline_other,5,5,0.6170943379402161,0.5850502729415894,0.061165821918952513,0.027354187142084888,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04994779825210571,-0.03160357522428785,0.04099398482600497,0.018333067347908398
GPT-5.1,citation_q1_lowest__jcr_q4__discipline_psych_social,5,5,0.6193036437034607,0.597126567363739,0.04527384432862915,0.02024707870431162,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.047738492488861084,-0.01952728080213819,0.083492889303366,0.03733915522403829
GPT-5.1,citation_q1_lowest__jcr_q4__year_q1_oldest,5,5,0.6257813572883606,0.5874952554702759,0.039694083413484134,0.017751733763419483,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04126077890396118,-0.029158592695601327,0.07020425975031055,0.03139629942234936
GPT-5.1,citation_q1_lowest__jcr_q4__year_q2,5,5,0.5494298338890076,0.5174535691738129,0.06217598996581796,0.027805948026382758,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11761230230331421,-0.09920027899206434,0.05473336602403094,0.024477505413422113
GPT-5.1,citation_q1_lowest__jcr_q4__year_q3,5,5,0.5658642649650574,0.5490014851093292,0.04734622413228838,0.02117387512754756,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1011778712272644,-0.06765236305654798,0.08012399851999875,0.03583254146396195
GPT-5.1,citation_q1_lowest__jcr_q4__year_q4_newest,5,5,0.4853053092956543,0.4708735108375549,0.0620963776336189,0.02777034430905388,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.18173682689666748,-0.14578033732832227,0.09265042239068097,0.041434528521926244
GPT-5.1,citation_q1_lowest__year_q1_oldest,5,5,0.5594127774238586,0.5334691286087037,0.05174204170316606,0.02313974450858166,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10762935876846313,-0.08318471955717359,0.029085696389453703,0.013007518859947735
GPT-5.1,citation_q1_lowest__year_q1_oldest__discipline_bio_evo,5,5,0.5511718392372131,0.5244559168815612,0.04242249975533949,0.018971918645681457,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11587029695510864,-0.09219793128431593,0.05427888794141467,0.024274256636019367
GPT-5.1,citation_q1_lowest__year_q1_oldest__discipline_economics,5,5,0.5621414184570312,0.5367513656616211,0.04600589587891903,0.020574462110208077,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10490071773529053,-0.0799024825042561,0.06795904675652589,0.030392209646735696
GPT-5.1,citation_q1_lowest__year_q1_oldest__discipline_math_phys_cs,5,5,0.6421515941619873,0.6037803411483764,0.024642520667075136,0.011020470269704694,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.024890542030334473,-0.01287350701750074,0.0467048698923872,0.020887052791932214
GPT-5.1,citation_q1_lowest__year_q1_oldest__discipline_multidisciplinary,5,5,0.6362646222114563,0.5902797698974609,0.07370296718961251,0.03296096895588204,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03077751398086548,-0.026374078268416267,0.09322695259465374,0.041692360667359235
GPT-5.1,citation_q1_lowest__year_q1_oldest__discipline_psych_social,5,5,0.5249247550964355,0.500177526473999,0.08027147163051777,0.03589849344395672,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.14211738109588623,-0.11647632169187819,0.10684456802555017,0.04778234342634613
GPT-5.1,citation_q1_lowest__year_q2,5,5,0.6073594093322754,0.583689272403717,0.018996286227535755,0.008495397464962596,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05968272686004639,-0.032964575762160164,0.0669207356780937,0.029927862816102598
GPT-5.1,citation_q1_lowest__year_q2__discipline_bio_evo,5,5,0.6226962208747864,0.6003654956817627,0.043342281561936036,0.019383257574484947,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0443459153175354,-0.01628835248411451,0.060968156286395396,0.02726578838384225
GPT-5.1,citation_q1_lowest__year_q2__discipline_economics,5,5,0.5983154773712158,0.5722367167472839,0.06839349048139476,0.0305864987869767,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06872665882110596,-0.04441713141859327,0.10566717886680543,0.04725579898736123
GPT-5.1,citation_q1_lowest__year_q2__discipline_math_phys_cs,5,5,0.4071428179740906,0.3992685079574585,0.09225713019969896,0.041258642907115124,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.2598993182182312,-0.2173853402084187,0.13049700008723833,0.058360032610972175
GPT-5.1,citation_q1_lowest__year_q2__discipline_multidisciplinary,5,5,0.5158135890960693,0.5025412321090699,0.033056306873427345,0.014783229850815415,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15122854709625244,-0.11411261605680738,0.03420510367627021,0.015296987399513629
GPT-5.1,citation_q1_lowest__year_q2__discipline_other,5,5,0.5843809247016907,0.5530173659324646,0.07377203461738045,0.032991856848586076,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0826612114906311,-0.0636364822334126,0.08767844504279347,0.03921099265543313
GPT-5.1,citation_q1_lowest__year_q2__discipline_psych_social,5,5,0.6637716889381409,0.6234369099140167,0.0896370423752711,0.04008690401062708,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.003270447254180908,0.006783061748139518,0.050251098900412725,0.022472974617077555
GPT-5.1,citation_q1_lowest__year_q3,5,5,0.6425901651382446,0.6100320219993591,0.030242738079039107,0.01352496363409057,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.02445197105407715,-0.006621826166518074,0.07611643374073565,0.0340403040098287
GPT-5.1,citation_q1_lowest__year_q3__discipline_bio_evo,5,5,0.6136970520019531,0.578259927034378,0.06202010139199127,0.02773623253678436,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05334508419036865,-0.038393921131499156,0.09149802551940005,0.0409191609736778
GPT-5.1,citation_q1_lowest__year_q3__discipline_economics,5,5,0.5106096267700195,0.485076493024826,0.10155612054488558,0.04541727781390543,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15643250942230225,-0.13157735514105115,0.14343979222331615,0.06414822521795611
GPT-5.1,citation_q1_lowest__year_q3__discipline_math_phys_cs,5,5,0.6655629873275757,0.6371491551399231,0.03588409556400903,0.01604785539844457,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0014791488647460938,0.02049530697404589,0.08704511486317311,0.03892775878866647
GPT-5.1,citation_q1_lowest__year_q3__discipline_multidisciplinary,5,5,0.4353616535663605,0.4065908372402191,0.04560699215540251,0.02039606694175593,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.2316804826259613,-0.2100630109256581,0.09080961496602923,0.04061129441492472
GPT-5.1,citation_q1_lowest__year_q3__discipline_other,5,5,0.4337491989135742,0.4233962714672089,0.06283465137033574,0.028100510361314203,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.23329293727874756,-0.19325757669866833,0.10596874536985522,0.04739066362747247
GPT-5.1,citation_q1_lowest__year_q3__discipline_psych_social,5,5,0.6043781042098999,0.5915066719055175,0.06755510102076055,0.030211559621857204,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06266403198242188,-0.025147176260359626,0.06734717661614448,0.030118573001276662
GPT-5.1,citation_q1_lowest__year_q4_newest,5,5,0.5122255682945251,0.48689048290252684,0.11485238941727101,0.05136355002305908,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15481656789779663,-0.12976336526335036,0.14888424759922175,0.06658305968215394
GPT-5.1,citation_q1_lowest__year_q4_newest__discipline_bio_evo,5,5,0.5075170397758484,0.4838058054447174,0.09929474167164618,0.04440595843721639,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1595250964164734,-0.1328480427211598,0.1392255491243447,0.062263558409354214
GPT-5.1,citation_q1_lowest__year_q4_newest__discipline_economics,5,5,0.46060845255851746,0.43473747968673704,0.039748048303093746,0.017775867595732554,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.20643368363380432,-0.18191636847914014,0.043464111912099264,0.019437741763422462
GPT-5.1,citation_q1_lowest__year_q4_newest__discipline_math_phys_cs,5,5,0.6358042359352112,0.6116230010986328,0.05662750445285328,0.02532458987055039,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.031237900257110596,-0.005030847067244393,0.1027742715696896,0.04596205151356999
GPT-5.1,citation_q1_lowest__year_q4_newest__discipline_multidisciplinary,5,5,0.4512328803539276,0.43742417693138125,0.023714353339524326,0.010605381221925107,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.21580925583839417,-0.17922967123449599,0.07084642708742678,0.03168348538609374
GPT-5.1,citation_q1_lowest__year_q4_newest__discipline_other,5,5,0.5732172131538391,0.5472497701644897,0.06184333520860934,0.027657180296351322,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09382492303848267,-0.06940407800138745,0.024502288253146702,0.01095775642766612
GPT-5.1,citation_q1_lowest__year_q4_newest__discipline_psych_social,5,5,0.6343712210655212,0.6167924523353576,0.060003596899924655,0.026834424312545433,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03267091512680054,0.00013860416948046072,0.09545222269836359,0.04268753171139788
GPT-5.1,citation_q2,5,5,0.5779939293861389,0.5481940269470215,0.08380656700211192,0.0374794361555226,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08904820680618286,-0.06845982121885572,0.10871482174522751,0.048618746316820206
GPT-5.1,citation_q2__discipline_bio_evo,5,5,0.6029504537582397,0.5712520122528076,0.0469450690432919,0.020994473117844338,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06409168243408203,-0.04540183591306959,0.06755186300727042,0.030210111538202005
GPT-5.1,citation_q2__discipline_economics,5,5,0.6470102071762085,0.6121846020221711,0.09395820629237644,0.04201938726274044,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.02003192901611328,-0.004469246143706185,0.09822030700803143,0.04392545664817145
GPT-5.1,citation_q2__discipline_math_phys_cs,5,5,0.6191968321800232,0.5982110977172852,0.03711080824304612,0.01659645798628213,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.047845304012298584,-0.01844275044859205,0.06633674338404259,0.029666693522535734
GPT-5.1,citation_q2__discipline_multidisciplinary,5,5,0.4819398820400238,0.44498887062072756,0.08043789204563596,0.03597291891616632,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.18510225415229797,-0.17166497754514967,0.07924452105689683,0.03543922718552696
GPT-5.1,citation_q2__discipline_other,5,5,0.5778705477714539,0.5598964989185333,0.09288007801250965,0.041537233638291024,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08917158842086792,-0.05675734924734388,0.07080383600896588,0.03166443807675902
GPT-5.1,citation_q2__discipline_psych_social,5,5,0.5855897665023804,0.573150372505188,0.057342561689887626,0.025644373188512787,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0814523696899414,-0.04350347566068922,0.03661836059198633,0.016376228701656174
GPT-5.1,citation_q2__jcr_q1,5,5,0.5903009176254272,0.5506053328514099,0.08314851451054599,0.03718514613474169,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07674121856689453,-0.06604851531446729,0.08120327605113505,0.036315209049203725
GPT-5.1,citation_q2__jcr_q1__discipline_bio_evo,5,5,0.5865147113800049,0.551401925086975,0.10965360482597425,0.04903858287375548,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0805274248123169,-0.06525192307890211,0.08735611610272999,0.03906684277121365
GPT-5.1,citation_q2__jcr_q1__discipline_economics,5,5,0.6332463026046753,0.6075114011764526,0.05453633469828412,0.024389390325808752,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.033795833587646484,-0.009142446989424569,0.028658656921494517,0.012816541004061318
GPT-5.1,citation_q2__jcr_q1__discipline_math_phys_cs,5,5,0.5221611261367798,0.505756938457489,0.05273292123232209,0.023582879305522834,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.144881010055542,-0.1108969097083882,0.045242021418071106,0.020232847066061686
GPT-5.1,citation_q2__jcr_q1__discipline_multidisciplinary,5,5,0.4567144513130188,0.4392234146595001,0.037643483159001206,0.016834677450679042,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.21032768487930298,-0.17743043350637708,0.042176511774285885,0.0188619094762247
GPT-5.1,citation_q2__jcr_q1__discipline_other,5,5,0.6012896299362183,0.5759055256843567,0.057046508912208145,0.025511974361349,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06575250625610352,-0.040748322481520514,0.049806847611304536,0.02227429940076999
GPT-5.1,citation_q2__jcr_q1__discipline_psych_social,5,5,0.5789048671722412,0.5497761249542237,0.08820035295966765,0.03944439697145832,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08813726902008057,-0.06687772321165357,0.05821115684555732,0.026032820751113676
GPT-5.1,citation_q2__jcr_q1__year_q1_oldest,5,5,0.5731058716773987,0.5399854481220245,0.08256165411823665,0.03692269418864052,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0939362645149231,-0.07666840004385267,0.06847157449546327,0.030621419019659347
