model,item_id,n_aug_runs,correlation,delta_correlation,baseline_correlation_mean30,above_baseline
Gemini 2.5 Pro,10.1017_s1355770x08004592,5,0.6010834574699402,0.2438267171382904,0.3993819997213735,True
Gemini 2.5 Pro,10.1017_s1355770x12000381,5,0.6229032874107361,0.2656465470790863,0.3993819997213735,True
Gemini 2.5 Pro,10.1017_s1355770x16000322,5,0.6440805792808533,0.2868238389492035,0.3993819997213735,True
Gemini 2.5 Pro,10.1017_s1355770x19000457,5,0.6028477549552917,0.2455910146236419,0.3993819997213735,True
Gemini 2.5 Pro,10.1017_s1744137416000527,5,0.4787713885307312,0.1215146481990814,0.3993819997213735,True
Gemini 2.5 Pro,10.1017_xps.2020.10,5,0.4597971439361572,0.1025404036045074,0.3993819997213735,True
Gemini 2.5 Pro,10.1023_B_ACBI.0000043440.36462.1a,5,0.5879508256912231,0.2306940853595733,0.3993819997213735,True
Gemini 2.5 Pro,10.1023_a_1011612522206,5,0.6030985713005066,0.2458418309688568,0.3993819997213735,True
Gemini 2.5 Pro,10.1023_a_1020598804674,5,0.5435341000556946,0.1862773597240448,0.3993819997213735,True
Gemini 2.5 Pro,10.1023_a_1023952115422,5,0.5417284965515137,0.1844717562198639,0.3993819997213735,True
Gemini 2.5 Pro,10.1023_b_Exec.0000040559.08652.51,5,0.5247953534126282,0.1675386130809784,0.3993819997213735,True
Gemini 2.5 Pro,10.1027_1864-9335_a000460,5,0.5491161346435547,0.1918593943119049,0.3993819997213735,True
Gemini 2.5 Pro,10.1027_2151-2604_a000459,5,0.4460153579711914,0.0887586176395416,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_0022-3514.76.4.587,5,0.3951834738254547,0.0379267334938049,0.3993819997213735,False
Gemini 2.5 Pro,10.1037_1089-2680.11.2.142,5,0.0489121377468109,-0.3083446025848388,0.3993819997213735,False
Gemini 2.5 Pro,10.1037_a0011381,5,0.5562392473220825,0.1989825069904327,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_a0019861,5,0.5491161942481995,0.1918594539165496,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_a0020280,5,0.5584082007408142,0.2011514604091644,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_a0023489,5,0.6245043277740479,0.267247587442398,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_a0033495,5,0.5380793213844299,0.1808225810527801,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_dev0001183,5,0.5687107443809509,0.2114540040493011,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_npe0000009,5,0.1306832879781723,-0.2265734523534774,0.3993819997213735,False
Gemini 2.5 Pro,10.1037_npe0000011,5,0.578886091709137,0.2216293513774871,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_npe0000045,5,0.476394772529602,0.1191380321979522,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_npe0000069,5,0.5062704086303711,0.1490136682987213,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_npe0000099,5,0.4311396181583404,0.0738828778266906,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_npe0000169,5,0.5167028903961182,0.1594461500644683,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_pspa0000301,5,0.4174723625183105,0.0602156221866607,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_pspa0000375,5,0.5966971516609192,0.2394404113292694,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_pspi0000389,5,0.5999746918678284,0.2427179515361786,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_pspi0000474,5,0.6004459261894226,0.2431891858577728,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_xge0000018,5,0.5609037280082703,0.2036469876766204,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_xge0000154,5,0.6325160264968872,0.2752592861652374,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_xge0000190,5,0.5689879655838013,0.2117312252521515,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_xge0000365,5,0.4394564926624298,0.08219975233078,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_xge0000405,5,0.5792360901832581,0.2219793498516082,0.3993819997213735,True
Gemini 2.5 Pro,10.1037_xge0001004,5,0.3313072919845581,-0.0259494483470916,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_373209a0,5,0.6269477009773254,0.2696909606456756,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_415137a,5,0.2264163643121719,-0.1308403760194778,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_415424a,5,0.3365305662155151,-0.0207261741161346,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_nature01474,5,0.5399368405342102,0.1826801002025604,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature02043,5,0.5476865172386169,0.1904297769069671,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature02978,5,0.6117086410522461,0.2544519007205963,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature04131,5,0.4454139471054077,0.0881572067737579,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature04755,5,0.4197725653648376,0.0625158250331878,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature04981,5,0.5365206003189087,0.1792638599872589,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature05229,5,0.2801058888435364,-0.0771508514881134,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_nature06723,5,0.6074121594429016,0.2501554191112518,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature07184,5,0.5873615145683289,0.230104774236679,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature07601,5,0.5798801779747009,0.2226234376430511,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature09203,5,0.5594969987869263,0.2022402584552765,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature16980,5,0.5491161346435547,0.1918593943119049,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nature16981,5,0.4605935513973236,0.1033368110656738,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nclimate1927,5,0.6167218685150146,0.2594651281833648,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_ncomms12288,5,0.6488762497901917,0.2916195094585418,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_ncomms1442,5,0.2903732657432556,-0.0668834745883941,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_ncomms3814,5,0.5491835474967957,0.1919268071651458,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_ncomms4976,5,0.5654285550117493,0.2081718146800995,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_ncomms5939,5,0.5491161346435547,0.1918593943119049,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_ncomms6306,5,0.5024704933166504,0.1452137529850006,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_nn.3087,5,0.5466036200523376,0.1893468797206878,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41467-017-00731-0,5,0.4514900147914886,0.0942332744598388,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41467-017-02036-8,5,0.5820538997650146,0.2247971594333648,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41467-018-04775-8,5,0.446563571691513,0.0893068313598632,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41467-020-14712-3,5,0.6041971445083618,0.246940404176712,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41467-020-15661-7,5,0.5451368689537048,0.187880128622055,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41467-020-20436-1,5,0.5664089918136597,0.2091522514820099,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41467-022-33551-y,5,0.5022393465042114,0.1449826061725616,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41467-023-38592-5,5,0.5423650145530701,0.1851082742214203,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41467-024-49505-5,5,0.5215204954147339,0.1642637550830841,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41559-019-0907-1,5,0.5968011021614075,0.2395443618297577,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41559-020-01384-x,5,0.5495295524597168,0.192272812128067,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41562-017-0138,5,0.5264042615890503,0.1691475212574005,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41562-017-0191-5,5,0.4723442792892456,0.1150875389575958,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41562-018-0385-5,5,0.6300222873687744,0.2727655470371246,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41562-019-0707-2,5,0.5764435529708862,0.2191868126392364,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41562-020-00950-4,5,0.5626958608627319,0.2054391205310821,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41562-021-01059-y,5,0.5983409285545349,0.2410841882228851,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41562-022-01457-w,5,0.5385217666625977,0.1812650263309478,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-017-02625-z,5,0.5728419423103333,0.2155852019786834,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-017-02952-1,5,0.5491161346435547,0.1918593943119049,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-017-11580-8,5,0.572043776512146,0.2147870361804962,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-017-12490-5,5,0.3559940457344055,-0.0012626945972442,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_s41598-017-12742-4,5,0.516596794128418,0.1593400537967682,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-017-12823-4,5,0.5288443565368652,0.1715876162052154,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-017-13918-8,5,0.5686941146850586,0.2114373743534088,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-017-16140-8,5,0.5635209083557129,0.2062641680240631,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-017-17481-0,5,0.6221050024032593,0.2648482620716095,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-017-18727-7,5,0.6596112251281738,0.302354484796524,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-018-34116-0,5,0.5580359697341919,0.2007792294025421,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-018-34435-2,5,0.5615120530128479,0.2042553126811981,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-018-36486-x,5,0.6181890368461609,0.2609322965145111,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-018-38323-7,5,0.3796775043010711,0.0224207639694213,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_s41598-019-44725-y,5,0.5566999912261963,0.1994432508945465,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-019-52524-8,5,0.5526946783065796,0.1954379379749298,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-020-57562-1,5,0.5484727025032043,0.1912159621715545,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-020-60349-z,5,0.6353738903999329,0.2781171500682831,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-020-61634-7,5,0.5470513701438904,0.1897946298122406,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-020-64930-4,5,0.3847405016422272,0.0274837613105773,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_s41598-020-65516-w,5,0.5370644330978394,0.1798076927661895,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-020-73314-7,5,0.4925882518291473,0.1353315114974975,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-020-73564-5,5,0.455194890499115,0.0979381501674652,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-020-73855-x,5,0.6603236198425293,0.3030668795108795,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-020-79731-y,5,0.544654905796051,0.1873981654644012,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-03045-w,5,0.5561861991882324,0.1989294588565826,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-04217-4,5,0.4774831235408783,0.1202263832092285,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-85814-1,5,0.4928458034992218,0.135589063167572,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-86668-3,5,0.4517847299575805,0.0945279896259307,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-87019-y,5,0.4581458568572998,0.10088911652565,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-88663-0,5,0.5645142793655396,0.2072575390338897,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-89563-z,5,0.5399768948554993,0.1827201545238495,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-89675-6,5,0.5474953055381775,0.1902385652065277,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-93598-7,5,0.4724615812301636,0.1152048408985138,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-95130-3,5,0.5799628496170044,0.2227061092853546,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-95303-0,5,0.5633723735809326,0.2061156332492828,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-021-97001-3,5,0.5314307808876038,0.1741740405559539,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-022-10582-5,5,0.6393663883209229,0.282109647989273,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-022-18797-2,5,0.6294069886207581,0.2721502482891083,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-022-23454-9,5,0.3563994169235229,-0.0008573234081268,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_s41598-022-26890-9,5,0.5395354628562927,0.1822787225246429,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-023-33167-2,5,0.3838214874267578,0.026564747095108,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_s41598-023-36318-7,5,0.5818452835083008,0.224588543176651,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-023-37286-8,5,0.5963826179504395,0.2391258776187896,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-023-41519-1,5,0.5565513372421265,0.1992945969104766,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-023-41886-9,5,0.4162009060382843,0.0589441657066345,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-023-43918-w,5,0.5791435241699219,0.2218867838382721,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-023-46944-w,5,0.5491161346435547,0.1918593943119049,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-023-50414-8,5,0.549066424369812,0.1918096840381622,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-024-57842-0,5,0.433124303817749,0.0758675634860992,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-024-67268-3,5,0.5970436930656433,0.2397869527339935,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-024-69206-9,5,0.5759932398796082,0.2187364995479583,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-024-71106-x,5,0.5729042887687683,0.2156475484371185,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-024-72939-2,5,0.5627299547195435,0.2054732143878936,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-024-80733-3,5,0.5835824012756348,0.2263256609439849,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-025-07863-0,5,0.5515468716621399,0.1942901313304901,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-025-87322-y,5,0.4905359745025635,0.1332792341709137,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41598-025-98728-z,5,0.5116761922836304,0.1544194519519806,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s41893-022-00877-w,5,0.5981860756874084,0.2409293353557586,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_s42003-021-02865-w,5,0.4746233820915222,0.1173666417598724,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep00344,5,0.596153199672699,0.2388964593410492,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep00458,5,0.5572415590286255,0.1999848186969757,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep01521,5,0.4976941645145416,0.1404374241828918,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep01735,5,0.3708049952983856,0.0135482549667358,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_srep02695,5,0.5807254910469055,0.2234687507152557,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep03055,5,0.5204774141311646,0.1632206737995147,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep06025,5,0.5788906216621399,0.2216338813304901,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep06421,5,0.5181894898414612,0.1609327495098114,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep07843,5,0.4957695603370666,0.1385128200054168,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep08237,5,0.599194347858429,0.2419376075267791,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep08917,5,0.459024965763092,0.1017682254314422,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep09098,5,0.5856481790542603,0.2283914387226104,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep10321,5,0.622707724571228,0.2654509842395782,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep10639,5,0.6364224553108215,0.2791657149791717,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep11027,5,0.5694265961647034,0.2121698558330536,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep12797,5,0.5924672484397888,0.235210508108139,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep14783,5,0.5609602332115173,0.2037034928798675,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep17050,5,0.4421039223670959,0.0848471820354461,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep17752,5,0.5363987684249878,0.179142028093338,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep18182,5,0.3115325272083282,-0.0457242131233215,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_srep20767,5,0.4893315136432647,0.132074773311615,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep21104,5,0.5526626110076904,0.1954058706760406,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep23006,5,0.5491161346435547,0.1918593943119049,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep23919,5,0.499682605266571,0.1424258649349212,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep25413,5,0.5737213492393494,0.2164646089076995,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep28809,5,0.6008084416389465,0.2435517013072967,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep31927,5,0.5612476468086243,0.2039909064769745,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep36079,5,0.3907635509967804,0.0335068106651306,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_srep38304,5,0.3701383173465729,0.012881577014923,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_srep38349,5,0.3628323376178741,0.0055755972862243,0.3993819997213735,False
Gemini 2.5 Pro,10.1038_srep41870,5,0.4660631716251373,0.1088064312934875,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep42735,5,0.5820683836936951,0.2248116433620453,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep42844,5,0.5437325835227966,0.1864758431911468,0.3993819997213735,True
Gemini 2.5 Pro,10.1038_srep46634,5,0.5289375185966492,0.1716807782649994,0.3993819997213735,True
Gemini 2.5 Pro,10.1046_j.1461-0248.2002.00358.x,5,0.5585920810699463,0.2013353407382965,0.3993819997213735,True
Gemini 2.5 Pro,10.1051_mmnp_2023013,5,0.5540760159492493,0.1968192756175995,0.3993819997213735,True
Gemini 2.5 Pro,10.1057_978-1-137-50247-6_2,5,0.537943422794342,0.1806866824626922,0.3993819997213735,True
Gemini 2.5 Pro,10.1057_s41599-019-0249-2,5,0.4799826145172119,0.1227258741855621,0.3993819997213735,True
Gemini 2.5 Pro,10.1057_s41599-020-0419-2,5,0.5477671027183533,0.1905103623867035,0.3993819997213735,True
Gemini 2.5 Pro,10.1057_s41599-022-01436-6,5,0.704983115196228,0.3477263748645782,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_1.3621719,5,0.5797498822212219,0.2224931418895721,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_1.5051422,5,0.5823314785957336,0.2250747382640838,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_1.5085076,5,0.5748014450073242,0.2175447046756744,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_1.5119395,5,0.5804702043533325,0.2232134640216827,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0037956,5,0.5307506918907166,0.1734939515590667,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0088493,5,0.5579666495323181,0.2007099092006683,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0099697,5,0.5226837396621704,0.1654269993305206,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0102483,5,0.5482563376426697,0.1909995973110199,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0135376,5,0.6224147081375122,0.2651579678058624,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0139874,5,0.6058390736579895,0.2485823333263397,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0147226,5,0.4979200363159179,0.1406632959842682,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0215702,5,0.4941683411598205,0.1369116008281707,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0231158,5,0.5557069182395935,0.1984501779079437,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0232207,5,0.5426684021949768,0.185411661863327,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0233220,5,0.517188310623169,0.1599315702915191,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0235953,5,0.5799355506896973,0.2226788103580474,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0250120,5,0.5503592491149902,0.1931025087833404,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0253511,5,0.541154146194458,0.1838974058628082,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0256342,5,0.5286272168159485,0.1713704764842987,0.3993819997213735,True
Gemini 2.5 Pro,10.1063_5.0268194,5,0.5901290774345398,0.23287233710289,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.0407370102,5,0.3950169384479522,0.0377601981163024,0.3993819997213735,False
Gemini 2.5 Pro,10.1073_pnas.0500938102,5,0.3969522714614868,0.039695531129837,0.3993819997213735,False
Gemini 2.5 Pro,10.1073_pnas.0502399102,5,0.6774213314056396,0.3201645910739898,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.0504902103,5,0.5066519379615784,0.1493951976299286,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.0507229103,5,0.6003408432006836,0.2430841028690338,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.0630443100,5,0.4579731523990631,0.1007164120674133,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.0712173105,5,0.6243638396263123,0.2671070992946625,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.0808450106,5,0.6181318163871765,0.2608750760555267,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.0905918106,5,0.6351317167282104,0.2778749763965606,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.0908855106,5,0.6043282747268677,0.2470715343952179,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.0913149107,5,0.54544597864151,0.1881892383098602,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1105456108,5,0.4873795807361603,0.1301228404045105,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1105604108,5,0.5287606120109558,0.171503871679306,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1108243108,5,0.5981371402740479,0.240880399942398,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1108996108,5,0.5002652406692505,0.1430085003376007,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1115219109,5,0.5329285860061646,0.1756718456745147,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1120867109,5,0.4248047173023224,0.0675479769706726,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1214167110,5,0.6014038324356079,0.2441470921039581,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1215443110,5,0.5621877312660217,0.2049309909343719,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1301210110,5,0.3787806034088135,0.0215238630771636,0.3993819997213735,False
Gemini 2.5 Pro,10.1073_pnas.1315273111,5,0.4889801442623138,0.131723403930664,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1320451111,5,0.5855233669281006,0.2282666265964508,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1400827111,5,0.522848904132843,0.1655921638011932,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1505067112,5,0.5878503322601318,0.230593591928482,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1604989113,5,0.4981599450111389,0.1409032046794891,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1605115113,5,0.6719031929969788,0.314646452665329,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1606456113,5,0.5536825656890869,0.1964258253574371,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1608164114,5,0.5722277164459229,0.214970976114273,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1608990113,5,0.637209951877594,0.2799532115459442,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.161155698,5,0.6746724843978882,0.3174157440662384,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1703857114,5,0.5862998366355896,0.2290430963039398,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1704032114,5,0.5589569807052612,0.2017002403736114,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1707505115,5,0.6525235176086426,0.2952667772769928,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1808241115,5,0.5452483296394348,0.187991589307785,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.1900078116,5,0.6448397040367126,0.2875829637050628,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.2013744117,5,0.385418951511383,0.0281622111797332,0.3993819997213735,False
Gemini 2.5 Pro,10.1073_pnas.2014759117,5,0.5080100297927856,0.1507532894611358,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.2106028118,5,0.5905550718307495,0.2332983314990997,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.2207029120,5,0.4401127099990845,0.0828559696674346,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.2302475120,5,0.5560149550437927,0.1987582147121429,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.2319925121,5,0.5491161346435547,0.1918593943119049,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.2322072121,5,0.4833519458770752,0.1260952055454254,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.2403386121,5,0.4738381505012512,0.1165814101696014,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.2406885121,5,0.5537365674972534,0.1964798271656036,0.3993819997213735,True
Gemini 2.5 Pro,10.1073_pnas.2408802121,5,0.413208395242691,0.0559516549110412,0.3993819997213735,True
