model,kind,item_id,group,correlation,count
Gemini 2.5 Pro,individual_papers,10.1017_psrm.2023.52,Empirical,0.5537835359573364,
Gemini 2.5 Pro,individual_papers,10.1017_s0043887117000181,Non-empirical,0.493999719619751,
Gemini 2.5 Pro,individual_papers,10.1017_s0140525x11000069,Non-empirical,0.6305199265480042,
Gemini 2.5 Pro,individual_papers,10.1017_s0140525x11002202,Non-empirical,0.5484822392463684,
Gemini 2.5 Pro,individual_papers,10.1017_s0266267110000374,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1017_s0266267119000233,Non-empirical,0.4632580578327179,
Gemini 2.5 Pro,individual_papers,10.1017_s026988890800132x,Non-empirical,0.5664023160934448,
Gemini 2.5 Pro,individual_papers,10.1017_s0956792510000094,Non-empirical,0.5342987179756165,
Gemini 2.5 Pro,individual_papers,10.1017_s0956792515000649,Non-empirical,0.3667251765727997,
Gemini 2.5 Pro,individual_papers,10.1017_s1355770x08004592,Non-empirical,0.6010834574699402,
Gemini 2.5 Pro,individual_papers,10.1017_s1355770x12000381,Empirical,0.6229032874107361,
Gemini 2.5 Pro,individual_papers,10.1017_s1355770x16000322,Empirical,0.6440805792808533,
Gemini 2.5 Pro,individual_papers,10.1017_s1355770x19000457,Empirical,0.6028477549552917,
Gemini 2.5 Pro,individual_papers,10.1017_s1744137416000527,Empirical,0.4787713885307312,
Gemini 2.5 Pro,individual_papers,10.1017_xps.2020.10,Empirical,0.4597971439361572,
Gemini 2.5 Pro,individual_papers,10.1023_B_ACBI.0000043440.36462.1a,Non-empirical,0.5879508256912231,
Gemini 2.5 Pro,individual_papers,10.1023_a_1011612522206,Non-empirical,0.6030985713005066,
Gemini 2.5 Pro,individual_papers,10.1023_a_1020598804674,Non-empirical,0.5435341000556946,
Gemini 2.5 Pro,individual_papers,10.1023_a_1023952115422,Empirical,0.5417284965515137,
Gemini 2.5 Pro,individual_papers,10.1027_1864-9335_a000460,Empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1027_2151-2604_a000459,Empirical,0.4460153579711914,
Gemini 2.5 Pro,individual_papers,10.1037_0022-3514.76.4.587,Empirical,0.3951834738254547,
Gemini 2.5 Pro,individual_papers,10.1037_1089-2680.11.2.142,Non-empirical,0.0489121377468109,
Gemini 2.5 Pro,individual_papers,10.1037_a0011381,Empirical,0.5562392473220825,
Gemini 2.5 Pro,individual_papers,10.1037_a0020280,Empirical,0.5584082007408142,
Gemini 2.5 Pro,individual_papers,10.1037_a0023489,Empirical,0.6245043277740479,
Gemini 2.5 Pro,individual_papers,10.1037_a0033495,Empirical,0.5380793213844299,
Gemini 2.5 Pro,individual_papers,10.1037_dev0001183,Empirical,0.5687107443809509,
Gemini 2.5 Pro,individual_papers,10.1037_npe0000009,Non-empirical,0.1306832879781723,
Gemini 2.5 Pro,individual_papers,10.1037_npe0000011,Empirical,0.578886091709137,
Gemini 2.5 Pro,individual_papers,10.1037_npe0000045,Empirical,0.476394772529602,
Gemini 2.5 Pro,individual_papers,10.1037_npe0000069,Empirical,0.5062704086303711,
Gemini 2.5 Pro,individual_papers,10.1037_npe0000099,Empirical,0.4311396181583404,
Gemini 2.5 Pro,individual_papers,10.1037_npe0000169,Empirical,0.5167028903961182,
Gemini 2.5 Pro,individual_papers,10.1037_pspa0000301,Non-empirical,0.4174723625183105,
Gemini 2.5 Pro,individual_papers,10.1037_pspa0000375,Empirical,0.5966971516609192,
Gemini 2.5 Pro,individual_papers,10.1037_pspi0000389,Empirical,0.5999746918678284,
Gemini 2.5 Pro,individual_papers,10.1037_pspi0000474,Empirical,0.6004459261894226,
Gemini 2.5 Pro,individual_papers,10.1037_xge0000018,Empirical,0.5609037280082703,
Gemini 2.5 Pro,individual_papers,10.1037_xge0000154,Empirical,0.6325160264968872,
Gemini 2.5 Pro,individual_papers,10.1037_xge0000190,Empirical,0.5689879655838013,
Gemini 2.5 Pro,individual_papers,10.1037_xge0000365,Empirical,0.4394564926624298,
Gemini 2.5 Pro,individual_papers,10.1037_xge0000405,Empirical,0.5792360901832581,
Gemini 2.5 Pro,individual_papers,10.1037_xge0001004,Empirical,0.3313072919845581,
Gemini 2.5 Pro,individual_papers,10.1038_373209a0,Non-empirical,0.6269477009773254,
Gemini 2.5 Pro,individual_papers,10.1038_415137a,Empirical,0.2264163643121719,
Gemini 2.5 Pro,individual_papers,10.1038_415424a,Empirical,0.3365305662155151,
Gemini 2.5 Pro,individual_papers,10.1038_nature01474,Empirical,0.5399368405342102,
Gemini 2.5 Pro,individual_papers,10.1038_nature02043,Non-empirical,0.5476865172386169,
Gemini 2.5 Pro,individual_papers,10.1038_nature02978,Non-empirical,0.6117086410522461,
Gemini 2.5 Pro,individual_papers,10.1038_nature04131,Non-empirical,0.4454139471054077,
Gemini 2.5 Pro,individual_papers,10.1038_nature04755,Empirical,0.4197725653648376,
Gemini 2.5 Pro,individual_papers,10.1038_nature04981,Empirical,0.5365206003189087,
Gemini 2.5 Pro,individual_papers,10.1038_nature05229,Empirical,0.2801058888435364,
Gemini 2.5 Pro,individual_papers,10.1038_nature06723,Empirical,0.6074121594429016,
Gemini 2.5 Pro,individual_papers,10.1038_nature07184,Empirical,0.5873615145683289,
Gemini 2.5 Pro,individual_papers,10.1038_nature07601,Non-empirical,0.5798801779747009,
Gemini 2.5 Pro,individual_papers,10.1038_nature09203,Non-empirical,0.5594969987869263,
Gemini 2.5 Pro,individual_papers,10.1038_nature16981,Non-empirical,0.4605935513973236,
Gemini 2.5 Pro,individual_papers,10.1038_nclimate1927,Non-empirical,0.6167218685150146,
Gemini 2.5 Pro,individual_papers,10.1038_ncomms12288,Empirical,0.6488762497901917,
Gemini 2.5 Pro,individual_papers,10.1038_ncomms1442,Non-empirical,0.2903732657432556,
Gemini 2.5 Pro,individual_papers,10.1038_ncomms3814,Empirical,0.5491835474967957,
Gemini 2.5 Pro,individual_papers,10.1038_ncomms4976,Empirical,0.5654285550117493,
Gemini 2.5 Pro,individual_papers,10.1038_ncomms5939,Empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1038_ncomms6306,Empirical,0.5024704933166504,
Gemini 2.5 Pro,individual_papers,10.1038_nn.3087,Non-empirical,0.5466036200523376,
Gemini 2.5 Pro,individual_papers,10.1038_s41467-017-00731-0,Empirical,0.4514900147914886,
Gemini 2.5 Pro,individual_papers,10.1038_s41467-018-04775-8,Empirical,0.446563571691513,
Gemini 2.5 Pro,individual_papers,10.1038_s41467-020-14712-3,Empirical,0.6041971445083618,
Gemini 2.5 Pro,individual_papers,10.1038_s41467-020-15661-7,Empirical,0.5451368689537048,
Gemini 2.5 Pro,individual_papers,10.1038_s41467-020-20436-1,Non-empirical,0.5664089918136597,
Gemini 2.5 Pro,individual_papers,10.1038_s41467-022-33551-y,Non-empirical,0.5022393465042114,
Gemini 2.5 Pro,individual_papers,10.1038_s41467-023-38592-5,Empirical,0.5423650145530701,
Gemini 2.5 Pro,individual_papers,10.1038_s41467-024-49505-5,Non-empirical,0.5215204954147339,
Gemini 2.5 Pro,individual_papers,10.1038_s41559-019-0907-1,Non-empirical,0.5968011021614075,
Gemini 2.5 Pro,individual_papers,10.1038_s41559-020-01384-x,Non-empirical,0.5495295524597168,
Gemini 2.5 Pro,individual_papers,10.1038_s41562-017-0138,Empirical,0.5264042615890503,
Gemini 2.5 Pro,individual_papers,10.1038_s41562-017-0191-5,Empirical,0.4723442792892456,
Gemini 2.5 Pro,individual_papers,10.1038_s41562-018-0385-5,Non-empirical,0.6300222873687744,
Gemini 2.5 Pro,individual_papers,10.1038_s41562-019-0707-2,Empirical,0.5764435529708862,
Gemini 2.5 Pro,individual_papers,10.1038_s41562-020-00950-4,Empirical,0.5626958608627319,
Gemini 2.5 Pro,individual_papers,10.1038_s41562-021-01059-y,Non-empirical,0.5983409285545349,
Gemini 2.5 Pro,individual_papers,10.1038_s41562-022-01457-w,Empirical,0.5385217666625977,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-017-02625-z,Non-empirical,0.5728419423103333,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-017-02952-1,Empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-017-11580-8,Empirical,0.572043776512146,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-017-12490-5,Empirical,0.3559940457344055,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-017-12742-4,Non-empirical,0.516596794128418,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-017-12823-4,Non-empirical,0.5288443565368652,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-017-13918-8,Empirical,0.5686941146850586,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-017-16140-8,Non-empirical,0.5635209083557129,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-017-17481-0,Non-empirical,0.6221050024032593,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-017-18727-7,Non-empirical,0.6596112251281738,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-018-34116-0,Non-empirical,0.5580359697341919,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-018-34435-2,Non-empirical,0.5615120530128479,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-018-36486-x,Non-empirical,0.6181890368461609,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-018-38323-7,Empirical,0.3796775043010711,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-019-44725-y,Non-empirical,0.5566999912261963,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-019-52524-8,Non-empirical,0.5526946783065796,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-020-57562-1,Non-empirical,0.5484727025032043,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-020-60349-z,Non-empirical,0.6353738903999329,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-020-61634-7,Non-empirical,0.5470513701438904,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-020-64930-4,Empirical,0.3847405016422272,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-020-65516-w,Empirical,0.5370644330978394,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-020-73314-7,Empirical,0.4925882518291473,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-020-73564-5,Non-empirical,0.455194890499115,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-020-73855-x,Non-empirical,0.6603236198425293,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-020-79731-y,Non-empirical,0.544654905796051,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-03045-w,Non-empirical,0.5561861991882324,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-04217-4,Empirical,0.4774831235408783,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-85814-1,Non-empirical,0.4928458034992218,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-86668-3,Non-empirical,0.4517847299575805,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-87019-y,Empirical,0.4581458568572998,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-88663-0,Empirical,0.5645142793655396,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-89563-z,Non-empirical,0.5399768948554993,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-89675-6,Empirical,0.5474953055381775,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-93598-7,Non-empirical,0.4724615812301636,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-95130-3,Non-empirical,0.5799628496170044,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-95303-0,Non-empirical,0.5633723735809326,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-021-97001-3,Non-empirical,0.5314307808876038,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-022-10582-5,Non-empirical,0.6393663883209229,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-022-18797-2,Non-empirical,0.6294069886207581,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-022-23454-9,Non-empirical,0.3563994169235229,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-022-26890-9,Non-empirical,0.5395354628562927,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-023-33167-2,Empirical,0.3838214874267578,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-023-36318-7,Non-empirical,0.5818452835083008,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-023-37286-8,Empirical,0.5963826179504395,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-023-41519-1,Non-empirical,0.5565513372421265,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-023-41886-9,Empirical,0.4162009060382843,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-023-43918-w,Non-empirical,0.5791435241699219,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-023-46944-w,Empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-023-50414-8,Empirical,0.549066424369812,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-024-57842-0,Non-empirical,0.433124303817749,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-024-67268-3,Empirical,0.5970436930656433,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-024-69206-9,Empirical,0.5759932398796082,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-024-71106-x,Empirical,0.5729042887687683,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-024-72939-2,Empirical,0.5627299547195435,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-024-80733-3,Non-empirical,0.5835824012756348,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-025-07863-0,Empirical,0.5515468716621399,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-025-87322-y,Non-empirical,0.4905359745025635,
Gemini 2.5 Pro,individual_papers,10.1038_s41598-025-98728-z,Non-empirical,0.5116761922836304,
Gemini 2.5 Pro,individual_papers,10.1038_s41893-022-00877-w,Non-empirical,0.5981860756874084,
Gemini 2.5 Pro,individual_papers,10.1038_s42003-021-02865-w,Non-empirical,0.4746233820915222,
Gemini 2.5 Pro,individual_papers,10.1038_srep00344,Non-empirical,0.596153199672699,
Gemini 2.5 Pro,individual_papers,10.1038_srep00458,Non-empirical,0.5572415590286255,
Gemini 2.5 Pro,individual_papers,10.1038_srep01521,Non-empirical,0.4976941645145416,
Gemini 2.5 Pro,individual_papers,10.1038_srep01735,Non-empirical,0.3708049952983856,
Gemini 2.5 Pro,individual_papers,10.1038_srep02695,Non-empirical,0.5807254910469055,
Gemini 2.5 Pro,individual_papers,10.1038_srep03055,Non-empirical,0.5204774141311646,
Gemini 2.5 Pro,individual_papers,10.1038_srep06025,Empirical,0.5788906216621399,
Gemini 2.5 Pro,individual_papers,10.1038_srep06421,Empirical,0.5181894898414612,
Gemini 2.5 Pro,individual_papers,10.1038_srep07843,Empirical,0.4957695603370666,
Gemini 2.5 Pro,individual_papers,10.1038_srep08237,Non-empirical,0.599194347858429,
Gemini 2.5 Pro,individual_papers,10.1038_srep08917,Non-empirical,0.459024965763092,
Gemini 2.5 Pro,individual_papers,10.1038_srep09098,Non-empirical,0.5856481790542603,
Gemini 2.5 Pro,individual_papers,10.1038_srep10321,Empirical,0.622707724571228,
Gemini 2.5 Pro,individual_papers,10.1038_srep10639,Non-empirical,0.6364224553108215,
Gemini 2.5 Pro,individual_papers,10.1038_srep11027,Non-empirical,0.5694265961647034,
Gemini 2.5 Pro,individual_papers,10.1038_srep12797,Non-empirical,0.5924672484397888,
Gemini 2.5 Pro,individual_papers,10.1038_srep14783,Non-empirical,0.5609602332115173,
Gemini 2.5 Pro,individual_papers,10.1038_srep17050,Non-empirical,0.4421039223670959,
Gemini 2.5 Pro,individual_papers,10.1038_srep17752,Non-empirical,0.5363987684249878,
Gemini 2.5 Pro,individual_papers,10.1038_srep18182,Empirical,0.3115325272083282,
Gemini 2.5 Pro,individual_papers,10.1038_srep20767,Empirical,0.4893315136432647,
Gemini 2.5 Pro,individual_papers,10.1038_srep21104,Non-empirical,0.5526626110076904,
Gemini 2.5 Pro,individual_papers,10.1038_srep23006,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1038_srep23919,Empirical,0.499682605266571,
Gemini 2.5 Pro,individual_papers,10.1038_srep25413,Non-empirical,0.5737213492393494,
Gemini 2.5 Pro,individual_papers,10.1038_srep28809,Empirical,0.6008084416389465,
Gemini 2.5 Pro,individual_papers,10.1038_srep31927,Non-empirical,0.5612476468086243,
Gemini 2.5 Pro,individual_papers,10.1038_srep36079,Empirical,0.3907635509967804,
Gemini 2.5 Pro,individual_papers,10.1038_srep38304,Empirical,0.3701383173465729,
Gemini 2.5 Pro,individual_papers,10.1038_srep38349,Empirical,0.3628323376178741,
Gemini 2.5 Pro,individual_papers,10.1038_srep41870,Non-empirical,0.4660631716251373,
Gemini 2.5 Pro,individual_papers,10.1038_srep42735,Non-empirical,0.5820683836936951,
Gemini 2.5 Pro,individual_papers,10.1038_srep42844,Empirical,0.5437325835227966,
Gemini 2.5 Pro,individual_papers,10.1038_srep46634,Non-empirical,0.5289375185966492,
Gemini 2.5 Pro,individual_papers,10.1046_j.1461-0248.2002.00358.x,Non-empirical,0.5585920810699463,
Gemini 2.5 Pro,individual_papers,10.1051_mmnp_2023013,Non-empirical,0.5540760159492493,
Gemini 2.5 Pro,individual_papers,10.1057_978-1-137-50247-6_2,Non-empirical,0.537943422794342,
Gemini 2.5 Pro,individual_papers,10.1057_s41599-020-0419-2,Empirical,0.5477671027183533,
Gemini 2.5 Pro,individual_papers,10.1057_s41599-022-01436-6,Empirical,0.704983115196228,
Gemini 2.5 Pro,individual_papers,10.1063_1.3621719,Non-empirical,0.5797498822212219,
Gemini 2.5 Pro,individual_papers,10.1063_1.5051422,Non-empirical,0.5823314785957336,
Gemini 2.5 Pro,individual_papers,10.1063_1.5085076,Non-empirical,0.5748014450073242,
Gemini 2.5 Pro,individual_papers,10.1063_1.5119395,Non-empirical,0.5804702043533325,
Gemini 2.5 Pro,individual_papers,10.1063_5.0037956,Non-empirical,0.5307506918907166,
Gemini 2.5 Pro,individual_papers,10.1063_5.0088493,Non-empirical,0.5579666495323181,
Gemini 2.5 Pro,individual_papers,10.1063_5.0099697,Non-empirical,0.5226837396621704,
Gemini 2.5 Pro,individual_papers,10.1063_5.0102483,Non-empirical,0.5482563376426697,
Gemini 2.5 Pro,individual_papers,10.1063_5.0135376,Non-empirical,0.6224147081375122,
Gemini 2.5 Pro,individual_papers,10.1063_5.0139874,Non-empirical,0.6058390736579895,
Gemini 2.5 Pro,individual_papers,10.1063_5.0147226,Empirical,0.4979200363159179,
Gemini 2.5 Pro,individual_papers,10.1063_5.0215702,Non-empirical,0.4941683411598205,
Gemini 2.5 Pro,individual_papers,10.1063_5.0231158,Non-empirical,0.5557069182395935,
Gemini 2.5 Pro,individual_papers,10.1063_5.0232207,Non-empirical,0.5426684021949768,
Gemini 2.5 Pro,individual_papers,10.1063_5.0233220,Non-empirical,0.517188310623169,
Gemini 2.5 Pro,individual_papers,10.1063_5.0235953,Non-empirical,0.5799355506896973,
Gemini 2.5 Pro,individual_papers,10.1063_5.0250120,Non-empirical,0.5503592491149902,
Gemini 2.5 Pro,individual_papers,10.1063_5.0253511,Non-empirical,0.541154146194458,
Gemini 2.5 Pro,individual_papers,10.1063_5.0256342,Non-empirical,0.5286272168159485,
Gemini 2.5 Pro,individual_papers,10.1063_5.0268194,Non-empirical,0.5901290774345398,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0407370102,Non-empirical,0.3950169384479522,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0500938102,Non-empirical,0.3969522714614868,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0502399102,Empirical,0.6774213314056396,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0504902103,Empirical,0.5066519379615784,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0507229103,Non-empirical,0.6003408432006836,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0630443100,Non-empirical,0.4579731523990631,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0712173105,Non-empirical,0.6243638396263123,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0808450106,Non-empirical,0.6181318163871765,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0905918106,Empirical,0.6351317167282104,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0908855106,Empirical,0.6043282747268677,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.0913149107,Empirical,0.54544597864151,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1105456108,Empirical,0.4873795807361603,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1105604108,Empirical,0.5287606120109558,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1108243108,Empirical,0.5981371402740479,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1108996108,Empirical,0.5002652406692505,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1115219109,Non-empirical,0.5329285860061646,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1120867109,Empirical,0.4248047173023224,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1214167110,Non-empirical,0.6014038324356079,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1215443110,Empirical,0.5621877312660217,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1301210110,Empirical,0.3787806034088135,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1315273111,Empirical,0.4889801442623138,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1320451111,Empirical,0.5855233669281006,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1400827111,Empirical,0.522848904132843,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1505067112,Empirical,0.5878503322601318,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1604989113,Non-empirical,0.4981599450111389,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1605115113,Empirical,0.6719031929969788,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1606456113,Non-empirical,0.5536825656890869,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1608164114,Empirical,0.5722277164459229,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1608990113,Non-empirical,0.637209951877594,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.161155698,Non-empirical,0.6746724843978882,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1703857114,Non-empirical,0.5862998366355896,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1704032114,Non-empirical,0.5589569807052612,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1707505115,Empirical,0.6525235176086426,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1808241115,Empirical,0.5452483296394348,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.1900078116,Non-empirical,0.6448397040367126,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2013744117,Empirical,0.385418951511383,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2014759117,Empirical,0.5080100297927856,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2106028118,Empirical,0.5905550718307495,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2207029120,Non-empirical,0.4401127099990845,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2302475120,Empirical,0.5560149550437927,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2319925121,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2322072121,Non-empirical,0.4833519458770752,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2403386121,Non-empirical,0.4738381505012512,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2406885121,Non-empirical,0.5537365674972534,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2408802121,Non-empirical,0.413208395242691,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2415010122,Empirical,0.54828280210495,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2500960122,Non-empirical,0.3793339431285858,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.2508479122,Empirical,0.5283413529396057,
Gemini 2.5 Pro,individual_papers,10.1073_pnas.93.23.13421,Empirical,0.601372480392456,
Gemini 2.5 Pro,individual_papers,10.1075_is.19011.qir,Empirical,0.5974370837211609,
Gemini 2.5 Pro,individual_papers,10.1080_00036846.2011.591740,Empirical,0.3988965153694153,
Gemini 2.5 Pro,individual_papers,10.1080_0013791x.2011.650839,Empirical,0.5454464554786682,
Gemini 2.5 Pro,individual_papers,10.1080_00220485.2018.1551097,Empirical,0.5759958028793335,
Gemini 2.5 Pro,individual_papers,10.1080_01605682.2023.2269984,Empirical,0.5932607650756836,
Gemini 2.5 Pro,individual_papers,10.1080_02699931.2022.2146057,Empirical,0.5705379843711853,
Gemini 2.5 Pro,individual_papers,10.1080_08941920.2016.1209266,Empirical,0.5501868724822998,
Gemini 2.5 Pro,individual_papers,10.1080_10576100490438246,Non-empirical,0.5441584587097168,
Gemini 2.5 Pro,individual_papers,10.1080_13504851.2011.572844,Empirical,0.5602008700370789,
Gemini 2.5 Pro,individual_papers,10.1080_13504851.2022.2156458,Empirical,0.5624209642410278,
Gemini 2.5 Pro,individual_papers,10.1080_13504851.2024.2363290,Empirical,0.4979978799819946,
Gemini 2.5 Pro,individual_papers,10.1080_15534510.2012.729493,Empirical,0.4224088788032532,
Gemini 2.5 Pro,individual_papers,10.1080_15534510.2019.1641147,Empirical,0.5484107136726379,
Gemini 2.5 Pro,individual_papers,10.1080_15534510802469156,Empirical,0.5986585021018982,
Gemini 2.5 Pro,individual_papers,10.1080_17419166.2020.1756264,Non-empirical,0.6365069150924683,
Gemini 2.5 Pro,individual_papers,10.1080_17470919.2017.1411828,Empirical,0.5734516978263855,
Gemini 2.5 Pro,individual_papers,10.1080_17565529.2016.1174664,Empirical,0.5397148132324219,
Gemini 2.5 Pro,individual_papers,10.1086_286052,Non-empirical,0.5760310888290405,
Gemini 2.5 Pro,individual_papers,10.1086_321298,Non-empirical,0.4352480173110962,
Gemini 2.5 Pro,individual_papers,10.1086_381411,Non-empirical,0.6363548040390015,
Gemini 2.5 Pro,individual_papers,10.1086_393069,Non-empirical,0.4187011420726776,
Gemini 2.5 Pro,individual_papers,10.1086_425623,Non-empirical,0.5432081818580627,
Gemini 2.5 Pro,individual_papers,10.1086_506529,Non-empirical,0.5503168702125549,
Gemini 2.5 Pro,individual_papers,10.1086_510602,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1086_518568,Non-empirical,0.5886951684951782,
Gemini 2.5 Pro,individual_papers,10.1086_681231,Empirical,0.5942606925964355,
Gemini 2.5 Pro,individual_papers,10.1086_682418,Empirical,0.5694097280502319,
Gemini 2.5 Pro,individual_papers,10.1086_684166,Non-empirical,0.605168879032135,
Gemini 2.5 Pro,individual_papers,10.1086_684229,Empirical,0.5949141383171082,
Gemini 2.5 Pro,individual_papers,10.1086_687872,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1086_687873,Non-empirical,0.588447093963623,
Gemini 2.5 Pro,individual_papers,10.1086_690066,Non-empirical,0.5501422882080078,
Gemini 2.5 Pro,individual_papers,10.1086_691630,Empirical,0.4402131140232086,
Gemini 2.5 Pro,individual_papers,10.1086_696880,Non-empirical,0.4914022386074066,
Gemini 2.5 Pro,individual_papers,10.1086_699547,Empirical,0.4937705993652344,
Gemini 2.5 Pro,individual_papers,10.1086_700098,Empirical,0.7809320092201233,
Gemini 2.5 Pro,individual_papers,10.1086_700767,Non-empirical,0.7154347896575928,
Gemini 2.5 Pro,individual_papers,10.1086_709105,Empirical,0.4604817926883697,
Gemini 2.5 Pro,individual_papers,10.1086_715442,Empirical,0.3835728168487549,
