model,source_id,correlation
GPT-5 Mini,10.3390_g12020050,0.9999998606003757
GPT-5 Mini,10.3390_g12020041,0.9999998606216879
GPT-5 Mini,10.3390_g12010025,0.999999860658759
GPT-5 Mini,10.3390_g12010017,0.9999998606785956
GPT-5 Mini,10.3390_g11040061,0.9999998606955449
GPT-5 Mini,10.3390_g11040045,0.9999998607037475
GPT-5 Mini,10.3390_g11030027,0.9999998607175474
GPT-5 Mini,10.3390_g11010005,0.9999998607203904
GPT-5 Mini,10.3390_g10010012,0.9999998607360472
GPT-5 Mini,10.3390_g10010011,0.9999998607467114
GPT-5 Mini,10.3390_g10010010,0.9999998607592575
GPT-5 Mini,10.3390_e24091289,0.9999998607743229
GPT-5 Mini,10.3390_e22020199,0.9999998607858815
GPT-5 Mini,10.3390_buildings12010019,0.9999998608085964
GPT-5 Mini,10.3390_bs14080638,0.9999998608222671
GPT-5 Mini,10.3390_bs14070601,0.9999998608382569
GPT-5 Mini,10.3390_bs14070519,0.9999998608630805
GPT-5 Mini,10.3390_bs14010039,0.9999998608737048
GPT-5 Mini,10.3390_bs13060456,0.999999860905774
GPT-5 Mini,10.3390_brainsci11030317,0.9999998609133338
GPT-5 Mini,10.3389_fpubh.2024.1373747,0.9999998609384604
GPT-5 Mini,10.3389_fpubh.2022.881330,0.9999998609398943
GPT-5 Mini,10.3389_fpsyt.2023.1131769,0.9999998609466612
GPT-5 Mini,10.3389_fpsyg.2025.1465057,0.9999998609622687
GPT-5 Mini,10.3389_fpsyg.2022.816168,0.9999998609883363
GPT-5 Mini,10.3389_fpsyg.2022.794953,0.999999861031472
GPT-5 Mini,10.3389_fpsyg.2021.681664,0.9999998610472965
GPT-5 Mini,10.3389_fpsyg.2019.02956,0.9999998610650025
GPT-5 Mini,10.3389_fpsyg.2019.01374,0.9999998610924818
GPT-5 Mini,10.3389_fpsyg.2019.00651,0.9999998611139368
GPT-5 Mini,10.3389_fpsyg.2018.01865,0.9999998611230424
GPT-5 Mini,10.3389_fpsyg.2018.00859,0.999999861127584
GPT-5 Mini,10.3389_fpsyg.2017.01990,0.9999998611458174
GPT-5 Mini,10.3389_fpsyg.2016.00799,0.9999998611583684
GPT-5 Mini,10.3389_fpsyg.2015.00729,0.999999861167361
GPT-5 Mini,10.3389_fphy.2020.00058,0.999999861184544
GPT-5 Mini,10.3389_fphy.2018.00156,0.999999861200013
GPT-5 Mini,10.3389_fnsys.2022.765720,0.9999998612134964
GPT-5 Mini,10.3389_fnins.2019.01160,0.9999998612237326
GPT-5 Mini,10.3389_fnins.2015.00026,0.9999998612463549
GPT-5 Mini,10.3389_fnhum.2022.967090,0.9999998612576011
GPT-5 Mini,10.3389_fnhum.2018.00265,0.9999998612769273
GPT-5 Mini,10.3389_fnhum.2013.00252,0.9999998612992603
GPT-5 Mini,10.3389_fnbeh.2016.00180,0.999999861324071
GPT-5 Mini,10.3389_fnbeh.2016.00053,0.9999998613573443
GPT-5 Mini,10.3389_fnbeh.2015.00107,0.9999998613872021
GPT-5 Mini,10.3389_fnbeh.2014.00248,0.9999998614087514
GPT-5 Mini,10.3389_fevo.2014.00041,0.9999998614201547
GPT-5 Mini,10.32872_spb.11607,0.9999998614488997
GPT-5 Mini,10.3233_jifs-232322,0.9999998614682655
GPT-5 Mini,10.3233_jifs-230775,0.9999998614805286
GPT-5 Mini,10.3200_socp.148.5.609-630,0.9999998614976182
GPT-5 Mini,10.3197_096327105774462683,0.9999998615112696
GPT-5 Mini,10.2753_mis0742-1222310208,0.9999998615270372
GPT-5 Mini,10.2307_3005886,0.9999998615350122
GPT-5 Mini,10.2307_2938286,0.9999998615476728
GPT-5 Mini,10.2307_2786874,0.999999861583416
GPT-5 Mini,10.2307_2786703,0.9999998615883662
GPT-5 Mini,10.2307_2669365,0.9999998615895256
GPT-5 Mini,10.2307_2667052,0.9999998616067959
GPT-5 Mini,10.2307_2297925,0.9999998616308822
GPT-5 Mini,10.2307_2297904,0.9999998616742599
GPT-5 Mini,10.2307_2095953,0.9999998616892251
GPT-5 Mini,10.2307_1964229,0.9999998617018023
GPT-5 Mini,10.21638_spbu18.2021.303,0.9999998617121654
GPT-5 Mini,10.2147_prbm.S370155,0.9999998617254022
GPT-5 Mini,10.18564_jasss.5194,0.9999998617254224
GPT-5 Mini,10.18564_jasss.3336,0.9999998617425572
GPT-5 Mini,10.18564_jasss.3166,0.9999998617444273
GPT-5 Mini,10.18564_jasss.3058,0.9999998617603861
GPT-5 Mini,10.18564_jasss.2759,0.9999998617751606
GPT-5 Mini,10.18564_jasss.2647,0.9999998617946696
GPT-5 Mini,10.18564_jasss.2090,0.9999998618511967
GPT-5 Mini,10.18564_jasss.1805,0.9999998618651581
GPT-5 Mini,10.18564_jasss.1568,0.9999998618967687
GPT-5 Mini,10.1628_jite-2020-0050,0.9999998619130017
GPT-5 Mini,10.1628_093245616x14500948554117,0.9999998619298921
GPT-5 Mini,10.1628_093245616x14500948554072,0.9999998619612557
GPT-5 Mini,10.1628_093245610791343003,0.9999998620555324
GPT-5 Mini,10.1628_093245607783242981,0.9999998620676822
GPT-5 Mini,10.1628_093245607780182008,0.9999998620749879
GPT-5 Mini,10.1628_093245607780181919,0.9999998620796169
GPT-5 Mini,10.1628_0932456042776140,0.9999998620869085
GPT-5 Mini,10.1561_105.00000200_app,0.9999998620984306
GPT-5 Mini,10.1561_102.00000099,0.9999998621162236
GPT-5 Mini,10.1525_sop.2004.47.1.109,0.9999998621343058
GPT-5 Mini,10.15244_pjoes_186441,0.9999998621491055
GPT-5 Mini,10.1523_jneurosci.2761-12.2013,0.9999998621540122
GPT-5 Mini,10.1523_jneurosci.2303-21.2022,0.9999998621620053
GPT-5 Mini,10.1523_jneurosci.1642-12.2013,0.9999998621789657
GPT-5 Mini,10.1523_jneurosci.0595-16.2016,0.9999998621855705
GPT-5 Mini,10.15195_v6.a14,0.9999998622226911
GPT-5 Mini,10.1515_opphil-2019-0014,0.9999998622349815
GPT-5 Mini,10.1515_bejte-2024-0043,0.9999998622691652
GPT-5 Mini,10.1515_bejte-2019-0057,0.9999998622962994
GPT-5 Mini,10.1515_bejte-2017-0157,0.9999998623163389
GPT-5 Mini,10.1515_bejeap-2013-0110,0.9999998623408968
GPT-5 Mini,10.1515_amcs-2015-0054,0.9999998623485158
GPT-5 Mini,10.1371_journal.pone.0329742,0.9999998623699113
GPT-5 Mini,10.1371_journal.pone.0311612,0.9999998623929471
GPT-5 Mini,10.1371_journal.pone.0307832,0.9999998624003991
GPT-5 Mini,10.1371_journal.pone.0294920,0.999999862410432
GPT-5 Mini,10.1371_journal.pone.0289333,0.9999998624238843
GPT-5 Mini,10.1371_journal.pone.0282434,0.999999862431021
GPT-5 Mini,10.1371_journal.pone.0282112,0.9999998624481504
GPT-5 Mini,10.1371_journal.pone.0275383,0.9999998624589985
GPT-5 Mini,10.1371_journal.pone.0273014,0.999999862482711
GPT-5 Mini,10.1371_journal.pone.0268019,0.9999998625094654
GPT-5 Mini,10.1371_journal.pone.0267251,0.9999998625186215
GPT-5 Mini,10.1371_journal.pone.0267153,0.9999998625395186
GPT-5 Mini,10.1371_journal.pone.0263028,0.9999998625733804
GPT-5 Mini,10.1371_journal.pone.0254860,0.9999998625885296
GPT-5 Mini,10.1371_journal.pone.0253344,0.999999862611184
GPT-5 Mini,10.1371_journal.pone.0249339,0.9999998626641761
GPT-5 Mini,10.1371_journal.pone.0248599,0.9999998626750702
GPT-5 Mini,10.1371_journal.pone.0244592,0.9999998627006738
GPT-5 Mini,10.1371_journal.pone.0240324,0.9999998627073279
GPT-5 Mini,10.1371_journal.pone.0236544,0.9999998627312079
GPT-5 Mini,10.1371_journal.pone.0229510,0.9999998627690831
GPT-5 Mini,10.1371_journal.pone.0227360,0.9999998627791646
GPT-5 Mini,10.1371_journal.pone.0222724,0.9999998627993396
GPT-5 Mini,10.1371_journal.pone.0208129,0.9999998628155493
GPT-5 Mini,10.1371_journal.pone.0207937,0.9999998628369211
GPT-5 Mini,10.1371_journal.pone.0205420,0.9999998628687407
GPT-5 Mini,10.1371_journal.pone.0202878,0.9999998628778457
GPT-5 Mini,10.1371_journal.pone.0200965,0.999999862894423
GPT-5 Mini,10.1371_journal.pone.0196524,0.9999998629196696
GPT-5 Mini,10.1371_journal.pone.0188503,0.9999998629309178
GPT-5 Mini,10.1371_journal.pone.0175687,0.9999998629574454
GPT-5 Mini,10.1371_journal.pone.0166437,0.9999998629660442
GPT-5 Mini,10.1371_journal.pone.0166101,0.9999998629829743
GPT-5 Mini,10.1371_journal.pone.0159769,0.9999998629993301
GPT-5 Mini,10.1371_journal.pone.0158940,0.9999998630219109
GPT-5 Mini,10.1371_journal.pone.0155773,0.9999998630403465
GPT-5 Mini,10.1371_journal.pone.0155414,0.999999863065201
GPT-5 Mini,10.1371_journal.pone.0154321,0.9999998630832605
GPT-5 Mini,10.1371_journal.pone.0125193,0.999999863099965
GPT-5 Mini,10.1371_journal.pone.0124561,0.9999998631272703
GPT-5 Mini,10.1371_journal.pone.0124513,0.9999998631278794
GPT-5 Mini,10.1371_journal.pone.0120394,0.9999998631336896
GPT-5 Mini,10.1371_journal.pone.0117183,0.9999998631440596
GPT-5 Mini,10.1371_journal.pone.0114976,0.9999998631773122
GPT-5 Mini,10.1371_journal.pone.0108423,0.9999998631959592
GPT-5 Mini,10.1371_journal.pone.0105126,0.9999998631988247
GPT-5 Mini,10.1371_journal.pone.0104207,0.9999998632222957
GPT-5 Mini,10.1371_journal.pone.0095742,0.9999998632626652
GPT-5 Mini,10.1371_journal.pone.0092336,0.9999998632724483
GPT-5 Mini,10.1371_journal.pone.0085691,0.9999998632816348
GPT-5 Mini,10.1371_journal.pone.0085531,0.9999998633062217
GPT-5 Mini,10.1371_journal.pone.0083225,0.9999998633204757
GPT-5 Mini,10.1371_journal.pone.0077041,0.9999998633319397
GPT-5 Mini,10.1371_journal.pone.0076063,0.9999998633463189
GPT-5 Mini,10.1371_journal.pone.0069871,0.9999998633600213
GPT-5 Mini,10.1371_journal.pone.0068423,0.9999998633845844
GPT-5 Mini,10.1371_journal.pone.0064941,0.9999998633962712
GPT-5 Mini,10.1371_journal.pone.0064677,0.9999998634054694
GPT-5 Mini,10.1371_journal.pone.0061458,0.9999998634451115
GPT-5 Mini,10.1371_journal.pone.0059894,0.9999998634628355
GPT-5 Mini,10.1371_journal.pone.0057378,0.9999998634754302
GPT-5 Mini,10.1371_journal.pone.0054308,0.9999998635028196
GPT-5 Mini,10.1371_journal.pone.0045998,0.9999998635228305
GPT-5 Mini,10.1371_journal.pone.0045662,0.9999998635280045
GPT-5 Mini,10.1371_journal.pone.0045093,0.9999998635433299
GPT-5 Mini,10.1371_journal.pone.0044432,0.9999998636088255
GPT-5 Mini,10.1371_journal.pone.0040325,0.999999863623312
GPT-5 Mini,10.1371_journal.pone.0035287,0.9999998636498757
GPT-5 Mini,10.1371_journal.pone.0034051,0.9999998636594455
GPT-5 Mini,10.1371_journal.pone.0026652,0.9999998636675339
GPT-5 Mini,10.1371_journal.pone.0026008,0.9999998636836221
GPT-5 Mini,10.1371_journal.pone.0023019,0.9999998636963318
GPT-5 Mini,10.1371_journal.pone.0020474,0.9999998637079796
GPT-5 Mini,10.1371_journal.pone.0012530,0.9999998637139954
GPT-5 Mini,10.1371_journal.pcbi.1013068,0.9999998637278318
GPT-5 Mini,10.1371_journal.pcbi.1012810,0.9999998637473761
GPT-5 Mini,10.1371_journal.pcbi.1011979,0.9999998637581511
GPT-5 Mini,10.1371_journal.pcbi.1011228,0.9999998637746429
GPT-5 Mini,10.1371_journal.pcbi.1008217,0.9999998637821345
GPT-5 Mini,10.1371_journal.pcbi.1006347,0.9999998638037426
GPT-5 Mini,10.1371_journal.pcbi.1004527,0.9999998638229938
GPT-5 Mini,10.1371_journal.pcbi.1004232,0.9999998638454708
GPT-5 Mini,10.1371_journal.pcbi.1003381,0.9999998638713222
GPT-5 Mini,10.1371_journal.pcbi.1002868,0.9999998638882621
GPT-5 Mini,10.1371_journal.pcbi.1000758,0.9999998639023091
GPT-5 Mini,10.1371_journal.pcbi.0020178,0.9999998639165054
GPT-5 Mini,10.1332_204378921x16431423735159,0.9999998639238096
GPT-5 Mini,10.1332_204378920x16026943989422,0.9999998639433212
GPT-5 Mini,10.1287_orsc.2021.1521,0.9999998639667647
GPT-5 Mini,10.1287_orsc.2020.14548,0.9999998639866955
GPT-5 Mini,10.1287_mnsc.2022.03085,0.9999998640173045
GPT-5 Mini,10.1287_mnsc.2020.3762,0.9999998640449349
GPT-5 Mini,10.1287_mnsc.2018.3163,0.9999998640713768
GPT-5 Mini,10.1287_mnsc.2017.2802,0.9999998640950589
GPT-5 Mini,10.1287_mnsc.2015.2168,0.9999998641337534
GPT-5 Mini,10.1287_mnsc.2014.2073,0.9999998641549046
GPT-5 Mini,10.1287_mnsc.2013.1848,0.9999998641600707
GPT-5 Mini,10.1287_mnsc.1110.1466,0.9999998641689622
GPT-5 Mini,10.1287_mnsc.1100.1271,0.9999998641777752
GPT-5 Mini,10.1257_mic.6.2.247,0.9999998641884529
GPT-5 Mini,10.1257_mic.6.1.290,0.9999998641930736
GPT-5 Mini,10.1257_mic.5.2.213,0.9999998641950499
GPT-5 Mini,10.1257_mic.3.4.77,0.9999998642166349
GPT-5 Mini,10.1257_mic.20180336,0.9999998642459171
GPT-5 Mini,10.1257_mic.20170389,0.9999998642652874
GPT-5 Mini,10.1257_jep.14.3.137,0.9999998642885372
GPT-5 Mini,10.1257_jel.45.3.595,0.9999998642893442
GPT-5 Mini,10.1257_aer.99.4.1335,0.9999998643016172
GPT-5 Mini,10.1257_aer.99.3.979,0.9999998643235026
GPT-5 Mini,10.1257_aer.99.1.431,0.9999998643440362
GPT-5 Mini,10.1257_aer.98.2.494,0.9999998643680357
GPT-5 Mini,10.1257_aer.90.4.980,0.9999998643984721
GPT-5 Mini,10.1257_aer.20130768,0.9999998644146043
GPT-5 Mini,10.1257_aer.20120700,0.9999998644447259
GPT-5 Mini,10.1257_aer.102.7.3317,0.9999998644653699
GPT-5 Mini,10.1257_aer.102.2.720,0.9999998644844872
GPT-5 Mini,10.1257_aer.100.1.448,0.9999998645002083
GPT-5 Mini,10.1257_aer.100.1.420,0.9999998645224641
GPT-5 Mini,10.1257_0895330027265,0.9999998647105434
GPT-5 Mini,10.1257_000282803322157142,0.9999998647173625
GPT-5 Mini,10.1257_000282803321455359,0.9999998647354839
GPT-5 Mini,10.1209_0295-5075_ad0998,0.9999998647478301
GPT-5 Mini,10.1209_0295-5075_acb07d,0.9999998647540316
GPT-5 Mini,10.1209_0295-5075_aca824,0.9999998647674618
GPT-5 Mini,10.1209_0295-5075_ac3c8a,0.9999998647739909
GPT-5 Mini,10.1209_0295-5075_ac1364,0.9999998647801501
GPT-5 Mini,10.1209_0295-5075_93_58001,0.999999864787694
GPT-5 Mini,10.1209_0295-5075_92_38003,0.9999998647967158
GPT-5 Mini,10.1209_0295-5075_86_38001,0.9999998648096506
GPT-5 Mini,10.1209_0295-5075_132_10007,0.9999998648255105
GPT-5 Mini,10.1209_0295-5075_128_28001,0.9999998648334122
GPT-5 Mini,10.1209_0295-5075_122_10003,0.9999998648703066
GPT-5 Mini,10.1209_0295-5075_121_48005,0.9999998648759856
GPT-5 Mini,10.1209_0295-5075_121_38003,0.9999998648912068
GPT-5 Mini,10.1209_0295-5075_115_38002,0.9999998649024742
GPT-5 Mini,10.1209_0295-5075_114_58001,0.9999998649238533
GPT-5 Mini,10.1209_0295-5075_111_60003,0.9999998649371852
GPT-5 Mini,10.1209_0295-5075_111_58004,0.9999998649575429
GPT-5 Mini,10.1209_0295-5075_107_60005,0.9999998649710453
GPT-5 Mini,10.1209_0295-5075_106_18007,0.9999998649999619
GPT-5 Mini,10.1209_0295-5075_104_28003,0.9999998650133802
GPT-5 Mini,10.1186_s12889-018-5218-y,0.9999998650185714
GPT-5 Mini,10.1186_1744-9081-9-3,0.9999998650264927
GPT-5 Mini,10.1186_1471-2148-11-345,0.9999998650602613
GPT-5 Mini,10.1179_1749631414y.0000000041,0.9999998650721392
GPT-5 Mini,10.1177_2158244017737592,0.999999865091289
GPT-5 Mini,10.1177_1948550619849431,0.9999998651088443
GPT-5 Mini,10.1177_1948550616639650,0.9999998651271823
GPT-5 Mini,10.1177_1948550614527115,0.999999865138049
GPT-5 Mini,10.1177_1745691613488533,0.9999998651486192
GPT-5 Mini,10.1177_1529100612474436,0.9999998651817581
GPT-5 Mini,10.1177_1525822x16643709,0.9999998651901583
GPT-5 Mini,10.1177_1474704917742720,0.9999998652220289
GPT-5 Mini,10.1177_1474704918756993,0.9999998652232259
GPT-5 Mini,10.1177_147470491301100204,0.9999998652340946
GPT-5 Mini,10.1177_147470491301100117,0.9999998652705251
GPT-5 Mini,10.1177_1368430211402102,0.9999998652792753
GPT-5 Mini,10.1177_1368430208098783,0.999999865301905
GPT-5 Mini,10.1177_1069397108320422,0.9999998653273998
GPT-5 Mini,10.1177_1059712317693889,0.9999998653459109
GPT-5 Mini,10.1177_1059712316653451,0.9999998653563434
GPT-5 Mini,10.1177_105971230601400306,0.9999998653663634
GPT-5 Mini,10.1177_1046496404266546,0.9999998653712345
GPT-5 Mini,10.1177_104346397009004004,0.9999998654092479
GPT-5 Mini,10.1177_10434631231219608,0.9999998654156953
GPT-5 Mini,10.1177_10434631221094555,0.999999865424508
GPT-5 Mini,10.1177_1043463119872566,0.9999998654418951
GPT-5 Mini,10.1177_1043463115576138,0.9999998654489519
GPT-5 Mini,10.1177_1043463111434700,0.9999998654689586
GPT-5 Mini,10.1177_1043463109337876,0.9999998654715179
GPT-5 Mini,10.1177_1043463110387268,0.9999998654736024
GPT-5 Mini,10.1177_1043463107080449,0.9999998654865615
GPT-5 Mini,10.1177_1043463107075110,0.9999998654968771
GPT-5 Mini,10.1177_1043463103015002001,0.9999998655054455
GPT-5 Mini,10.1177_0959354308091842,0.9999998655172208
GPT-5 Mini,10.1177_0956797617752642,0.9999998655254555
GPT-5 Mini,10.1177_0956797615624469,0.9999998655444192
GPT-5 Mini,10.1177_0956797613510184,0.9999998655631317
GPT-5 Mini,10.1177_09516298221081810,0.9999998655851888
GPT-5 Mini,10.1177_0951629815586885,0.9999998655962479
GPT-5 Mini,10.1177_0951629815586882,0.9999998656066214
GPT-5 Mini,10.1177_0951629814539199,0.9999998656370803
GPT-5 Mini,10.1177_0951629809103970,0.9999998656584203
GPT-5 Mini,10.1177_0951629806065012,0.9999998656774194
GPT-5 Mini,10.1177_0894439313511396,0.9999998657004597
GPT-5 Mini,10.1177_01902725221132517,0.9999998657254494
GPT-5 Mini,10.1177_0190272519882389,0.9999998657621915
GPT-5 Mini,10.1177_0190272517703750,0.9999998658200927
GPT-5 Mini,10.1177_0190272513518803,0.9999998658284213
GPT-5 Mini,10.1177_0190272512442397,0.999999865848426
GPT-5 Mini,10.1177_01655515241233741,0.9999998658708603
GPT-5 Mini,10.1177_0146167216684134,0.9999998658792376
GPT-5 Mini,10.1177_0146167206289978,0.9999998658953836
GPT-5 Mini,10.1177_0098628319834208,0.9999998659066731
GPT-5 Mini,10.1177_00483931231181168,0.9999998659219907
GPT-5 Mini,10.1177_0048393108315509,0.9999998659346454
GPT-5 Mini,10.1177_00375497231171138,0.9999998659559909
GPT-5 Mini,10.1177_0037549711406912,0.9999998659670161
GPT-5 Mini,10.1177_0022002795039004006,0.9999998660143632
GPT-5 Mini,10.1177_0022002714564426,0.9999998660251083
GPT-5 Mini,10.1177_0022002714560349,0.9999998660480096
GPT-5 Mini,10.1177_0022002712448912,0.9999998660818461
GPT-5 Mini,10.1177_0022002712448910,0.9999998661039453
GPT-5 Mini,10.1177_0022002711420971,0.9999998661136118
GPT-5 Mini,10.1177_0022002708322361,0.999999866126369
GPT-5 Mini,10.1177_0022002703258795,0.9999998661506347
GPT-5 Mini,10.1177_001872677002300105,0.9999998661649475
GPT-5 Mini,10.1177_0003122413512316,0.9999998661902367
GPT-5 Mini,10.1177_000312240607100204,0.9999998662126762
GPT-5 Mini,10.1163_1568539x-00003143,0.9999998662449574
GPT-5 Mini,10.1162_jeea.2005.3.2-3.303,0.9999998662503775
GPT-5 Mini,10.1162_rest.2009.10174,0.9999998662521856
GPT-5 Mini,10.1162_EVCO_a_00062,0.9999998662607869
GPT-5 Mini,10.1162_ARTL_a_00251,0.9999998662709647
GPT-5 Mini,10.1162_ARTL_a_00126,0.9999998662826391
GPT-5 Mini,10.1162_1064546041766479,0.9999998662995361
GPT-5 Mini,10.1162_003355399556151,0.9999998663100513
GPT-5 Mini,10.1155_2022_7259257,0.9999998664548154
GPT-5 Mini,10.1155_2022_5508783,0.9999998665379957
GPT-5 Mini,10.1155_2021_6693597,0.9999998665508576
GPT-5 Mini,10.1155_2021_6192629,0.9999998665674875
GPT-5 Mini,10.1155_2020_8276392,0.9999998665922374
GPT-5 Mini,10.1155_2017_1676045,0.9999998666037664
GPT-5 Mini,10.1155_2014_148915,0.9999998666121146
GPT-5 Mini,10.1155_2014_108024,0.9999998666299518
GPT-5 Mini,10.1146_annurev.soc.33.040406.131812,0.9999998666577404
GPT-5 Mini,10.1146_annurev.ecolsys.36.113004.083814,0.9999998666925451
GPT-5 Mini,10.1146_annurev-soc-121919-054658,0.9999998666969616
GPT-5 Mini,10.1146_annurev-soc-073014-112242,0.9999998667101809
GPT-5 Mini,10.1146_annurev-psych-081920-042106,0.9999998667115767
GPT-5 Mini,10.1146_annurev-resource-091912-151833,0.999999866712697
GPT-5 Mini,10.1146_annurev-psych-081420-110718,0.999999866716409
GPT-5 Mini,10.1146_annurev-psych-020821-110044,0.9999998667234588
GPT-5 Mini,10.1146_annurev-psych-010814-015355,0.9999998667317243
GPT-5 Mini,10.1142_s0218202519500428,0.9999998667487454
GPT-5 Mini,10.1142_s0218202515400163,0.9999998667585569
GPT-5 Mini,10.1142_s021759082246002x,0.9999998667758954
GPT-5 Mini,10.1142_s0217590820500071,0.9999998668151074
GPT-5 Mini,10.1142_s0129183121501278,0.9999998668467
GPT-5 Mini,10.1140_epjb_s10051-021-00239-z,0.9999998668659874
GPT-5 Mini,10.1140_epjb_s10051-021-00212-w,0.9999998668928846
GPT-5 Mini,10.1140_epjb_s10051-021-00185-w,0.9999998669011904
GPT-5 Mini,10.1140_epjb_s10051-021-00108-9,0.9999998669120316
GPT-5 Mini,10.1140_epjb_e2020-100618-x,0.9999998669338591
GPT-5 Mini,10.1140_epjb_e2018-90052-6,0.9999998669391489
GPT-5 Mini,10.1140_epjb_e2018-90042-8,0.9999998669507718
GPT-5 Mini,10.1140_epjb_e2009-00325-x,0.9999998669612816
GPT-5 Mini,10.1136_medethics-2016-103593,0.9999998670065002
GPT-5 Mini,10.1126_science.7652573,0.999999867080455
GPT-5 Mini,10.1126_science.1241399,0.9999998670926212
GPT-5 Mini,10.1126_science.1202599,0.9999998671016525
GPT-5 Mini,10.1126_science.1193649,0.9999998671290333
GPT-5 Mini,10.1126_science.1183665,0.999999867130212
GPT-5 Mini,10.1126_science.1183532,0.9999998671498654
GPT-5 Mini,10.1126_science.1178883,0.9999998671652164
GPT-5 Mini,10.1126_science.1177418,0.9999998671711077
GPT-5 Mini,10.1126_science.1153808,0.9999998671910736
GPT-5 Mini,10.1126_science.1145850,0.9999998672123894
GPT-5 Mini,10.1126_science.1141588,0.9999998672231943
GPT-5 Mini,10.1126_science.1133755,0.9999998672379944
GPT-5 Mini,10.1126_science.1127333,0.999999867249633
GPT-5 Mini,10.1126_science.1123633,0.9999998672588125
GPT-5 Mini,10.1126_science.1100735,0.9999998672774708
GPT-5 Mini,10.1126_science.1070582,0.9999998672863136
GPT-5 Mini,10.1126_sciadv.adm7968,0.9999998672975973
GPT-5 Mini,10.1126_sciadv.abj7377,0.9999998673347978
GPT-5 Mini,10.1126_sciadv.aay7651,0.9999998673423909
GPT-5 Mini,10.1126_sciadv.aau7296,0.9999998673627555
GPT-5 Mini,10.1126_sciadv.1601444,0.9999998673881425
GPT-5 Mini,10.1111_vox.13088,0.9999998674151254
GPT-5 Mini,10.1111_tops.12342,0.9999998674355979
GPT-5 Mini,10.1111_ssqu.12910,0.9999998674489696
GPT-5 Mini,10.1111_spc3.12756,0.9999998674687316
GPT-5 Mini,10.1111_spc3.12581,0.9999998674796563
GPT-5 Mini,10.1111_soc4.12478,0.99999986748501
GPT-5 Mini,10.1111_sjoe.12321,0.9999998674923768
GPT-5 Mini,10.1111_roiw.12092,0.9999998675059838
GPT-5 Mini,10.1111_oik.02064,0.9999998675144259
GPT-5 Mini,10.1111_kykl.12113,0.9999998675294137
GPT-5 Mini,10.1111_jssr.12045,0.9999998675335754
GPT-5 Mini,10.1111_jpet.12540,0.9999998675806294
GPT-5 Mini,10.1111_jpet.12384,0.9999998675974628
GPT-5 Mini,10.1111_jpet.12350,0.9999998676166288
GPT-5 Mini,10.1111_jpet.12252,0.9999998676368091
GPT-5 Mini,10.1111_jpet.12181,0.999999867672901
GPT-5 Mini,10.1111_jpet.12090,0.999999867693282
GPT-5 Mini,10.1111_jpet.12084,0.9999998677027401
GPT-5 Mini,10.1111_joes.12018,0.9999998677239504
GPT-5 Mini,10.1111_jlca.12283,0.9999998677403644
GPT-5 Mini,10.1111_jems.12570,0.9999998677520581
GPT-5 Mini,10.1111_jems.12451,0.9999998677688423
GPT-5 Mini,10.1111_jels.12231,0.9999998677765137
GPT-5 Mini,10.1111_jels.12042,0.9999998678191288
GPT-5 Mini,10.1111_j.1749-6632.2009.04733.x,0.9999998678318845
GPT-5 Mini,10.1111_j.1749-6632.2009.04503.x,0.9999998678323369
GPT-5 Mini,10.1111_j.1740-1461.2010.01197.x,0.9999998678517323
GPT-5 Mini,10.1111_j.1559-1816.2012.00914.x,0.9999998678697505
GPT-5 Mini,10.1111_j.1558-5646.2010.01194.x,0.999999867888534
GPT-5 Mini,10.1111_j.1558-5646.2007.00196.x,0.9999998679061809
GPT-5 Mini,10.1111_j.1542-4774.2011.01059.x,0.9999998679238947
GPT-5 Mini,10.1111_j.1540-5907.2012.00596.x,0.9999998679452433
GPT-5 Mini,10.1111_j.1540-5907.2011.00531.x,0.9999998679640539
GPT-5 Mini,10.1111_j.1540-5907.2006.00230.x,0.9999998679748965
GPT-5 Mini,10.1111_j.1468-5876.2011.00544.x,0.9999998679912491
GPT-5 Mini,10.1111_j.1468-2354.2006.00379.x,0.9999998680156338
GPT-5 Mini,10.1111_j.1468-0351.2005.00228.x,0.9999998680185733
GPT-5 Mini,10.1111_j.1468-0297.2011.02476.x,0.9999998680351687
GPT-5 Mini,10.1111_j.1468-0297.2009.02288.x,0.9999998680593848
GPT-5 Mini,10.1111_j.1468-0297.2005.01031.x,0.9999998680882851
GPT-5 Mini,10.1111_j.1468-0297.2004.00214.x,0.9999998681073564
