custom_id,paper_id,dimension,present,evidence_tier,effect_direction,evidence_basis,notes,support_refs
10.1126_science.1123633,10.1126_science.1123633,reward_exists,yes,informative_direct,less_positive,manipulated,Positive sanctions (rewards) are available: each token costs 1 MU to the rewarder and gives 1 MU to the recipient.,"Methods description, sanctioning stage"
10.1126_science.1123633,10.1126_science.1123633,reward_cost,yes,informative_direct,less_positive,manipulated,Reward cost is 1 MU per token; reward effectiveness is 1:1.,"Methods description, sanctioning stage"
10.1126_science.1123633,10.1126_science.1123633,reward_tech,yes,informative_direct,less_positive,manipulated,"Reward effectiveness is 1:1 (each token costs 1 MU to rewarder, gives 1 MU to recipient).","Methods description, sanctioning stage"
10.1126_science.1123633,10.1126_science.1123633,show_n_rounds,yes,mention_only,N/A,discussion_only,"The number of periods (30) is fixed and likely known to participants, but explicit statement about disclosure is not given.",Methods description
10.1126_science.1123633,10.1126_science.1123633,show_other_summaries,yes,informative_direct,N/A,manipulated,"After each round, participants receive detailed (but anonymous) information about each of the other participants from both institutions, including contributions.","Methods description, end of sanctioning stage"
10.1126_science.1123633,10.1126_science.1123633,show_punishment_id,yes,informative_direct,N/A,manipulated,Punishment and reward assignments are anonymous; participants know who was punished/rewarded but not by whom.,"Methods description, 'detailed (but anonymous) information'"
10.1126_science.1127333,10.1126_science.1127333,player_count,yes,informative_direct,N/A,manipulated,Ultimatum game: 2 players; Third-party punishment game: 3 players; Dictator game: 2 players. All games are one-shot and not group-based.,Experiments | Methods
10.1126_science.1127333,10.1126_science.1127333,num_rounds,yes,informative_direct,N/A,manipulated,All games are one-shot (single round).,Experiments | Methods
10.1126_science.1127333,10.1126_science.1127333,chat,yes,informative_direct,N/A,manipulated,Communication between players was explicitly prevented before and during the games.,Methods | Standardized procedures
10.1126_science.1127333,10.1126_science.1127333,all_or_nothing,yes,informative_direct,N/A,manipulated,"Offers in the ultimatum and third-party punishment games were restricted to 10% increments of the stake, i.e., discrete but not strictly all-or-nothing.",Experiments | Methods
10.1126_science.1127333,10.1126_science.1127333,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing; all choices are explicit.,
10.1126_science.1127333,10.1126_science.1127333,mpcr,no,not_present,N/A,N/A,Not applicable; games are not public goods games and do not use MPCR.,
10.1126_science.1127333,10.1126_science.1127333,punishment_cost,yes,informative_direct,N/A,manipulated,"In the third-party punishment game, punisher pays 10% of the stake (20% of their allocation) to reduce the target's payoff by 30% of the stake.",Experiments | Methods
10.1126_science.1127333,10.1126_science.1127333,punishment_tech,yes,informative_direct,N/A,manipulated,Punishment effectiveness: 10% of stake paid by punisher reduces target's payoff by 30% of stake (3:1 impact/cost ratio).,Experiments | Methods
10.1126_science.1127333,10.1126_science.1127333,reward_exists,no,not_present,N/A,N/A,No reward or positive sanction mechanism in any of the games.,
10.1126_science.1127333,10.1126_science.1127333,reward_cost,no,not_present,N/A,N/A,No reward mechanism.,
10.1126_science.1127333,10.1126_science.1127333,reward_tech,no,not_present,N/A,N/A,No reward mechanism.,
10.1126_science.1127333,10.1126_science.1127333,show_n_rounds,yes,informative_direct,N/A,manipulated,Games are one-shot; players know there is only one round.,Methods | Standardized procedures
10.1126_science.1127333,10.1126_science.1127333,show_other_summaries,no,not_present,N/A,N/A,No mention of feedback or summary information about others' choices or payoffs.,
10.1126_science.1127333,10.1126_science.1127333,show_punishment_id,yes,informative_direct,N/A,manipulated,All games are anonymous; players do not know the identity of punishers or other players.,Methods | Standardized procedures
10.1126_science.1133755,10.1126_science.1133755,player_count,no,not_present,N/A,N/A,Theoretical models discuss population size in general terms but do not specify or analyze player count as a design dimension relevant to public goods games.,
10.1126_science.1133755,10.1126_science.1133755,num_rounds,no,not_present,N/A,N/A,"Repeated interactions are discussed in the context of direct reciprocity, but the number of rounds is not specified or analyzed as a design variable.",
10.1126_science.1133755,10.1126_science.1133755,chat,no,not_present,N/A,N/A,Communication or chat is not discussed as a mechanism or design feature.,
10.1126_science.1133755,10.1126_science.1133755,all_or_nothing,no,not_present,N/A,N/A,"Contribution is modeled as a cost paid by cooperators, but the choice structure (all-or-nothing vs. continuous) is not specified.",
10.1126_science.1133755,10.1126_science.1133755,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing or opt-in/opt-out structures.,
10.1126_science.1133755,10.1126_science.1133755,mpcr,yes,informative_indirect,more_positive,discussion_only,The benefit-to-cost ratio (b/c) is central to all the threshold rules for cooperation; higher b/c (analogous to higher MPCR) makes cooperation more likely to increase group payoff.,Comparative Analysis | Table 1 | Conclusion
10.1126_science.1133755,10.1126_science.1133755,punishment_cost,no,not_present,N/A,N/A,Punishment is discussed only in passing and not modeled with explicit cost parameters.,
10.1126_science.1133755,10.1126_science.1133755,punishment_tech,no,not_present,N/A,N/A,No explicit modeling or discussion of punishment effectiveness per unit cost.,
10.1126_science.1133755,10.1126_science.1133755,reward_exists,no,not_present,N/A,N/A,Reward mechanisms are not discussed.,
10.1126_science.1133755,10.1126_science.1133755,reward_cost,no,not_present,N/A,N/A,No discussion of reward cost.,
10.1126_science.1133755,10.1126_science.1133755,reward_tech,no,not_present,N/A,N/A,No discussion of reward effectiveness.,
10.1126_science.1133755,10.1126_science.1133755,show_n_rounds,no,not_present,N/A,N/A,No discussion of whether the number of rounds is known to participants.,
10.1126_science.1133755,10.1126_science.1133755,show_other_summaries,no,not_present,N/A,N/A,No discussion of feedback or summary information shown to players.,
10.1126_science.1133755,10.1126_science.1133755,show_punishment_id,no,not_present,N/A,N/A,No discussion of identification of punishers or rewarders.,
10.1126_science.1141588,10.1126_science.1141588,player_count,yes,informative_direct,unclear,manipulated,Group size N is a parameter in the model; results are shown to be robust to changes in N.,Model description: paragraph 5 | Fig. S1
10.1126_science.1141588,10.1126_science.1141588,num_rounds,no,not_present,N/A,N/A,The model is evolutionary and does not use discrete rounds in the experimental sense.,
10.1126_science.1141588,10.1126_science.1141588,chat,no,not_present,N/A,N/A,No communication or chat is modeled.,
10.1126_science.1141588,10.1126_science.1141588,all_or_nothing,no,not_present,N/A,N/A,"Contribution is modeled as a binary choice (contribute or not), but not as an all-or-nothing group outcome.",
10.1126_science.1141588,10.1126_science.1141588,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1126_science.1141588,10.1126_science.1141588,mpcr,yes,informative_direct,unclear,manipulated,MPCR is represented by the multiplication factor r and group size N; results are robust to changes in r.,Model description: paragraph 5 | Fig. S1
10.1126_science.1141588,10.1126_science.1141588,punishment_cost,yes,informative_direct,unclear,manipulated,Punishment cost per fine is parameter gamma; model explores effects of varying gamma.,Model description: paragraph 5 | parameter discussion
10.1126_science.1141588,10.1126_science.1141588,punishment_tech,yes,informative_direct,unclear,manipulated,Punishment effectiveness per fine is parameter beta; model explores effects of varying beta.,Model description: paragraph 5 | parameter discussion
10.1126_science.1141588,10.1126_science.1141588,reward_exists,no,not_present,N/A,N/A,No reward mechanism is modeled in the main analysis.,
10.1126_science.1141588,10.1126_science.1141588,reward_cost,no,not_present,N/A,N/A,No reward mechanism is modeled.,
10.1126_science.1141588,10.1126_science.1141588,reward_tech,no,not_present,N/A,N/A,No reward mechanism is modeled.,
10.1126_science.1141588,10.1126_science.1141588,show_n_rounds,no,not_present,N/A,N/A,No mention of information about number of rounds; not applicable in evolutionary model.,
10.1126_science.1141588,10.1126_science.1141588,show_other_summaries,no,not_present,N/A,N/A,No mention of summary information about others' contributions or payoffs.,
10.1126_science.1141588,10.1126_science.1141588,show_punishment_id,no,not_present,N/A,N/A,"No mention of identification of punishers; punishment is modeled as a strategy, not as an observable action.",
10.1126_science.1145850,10.1126_science.1145850,player_count,yes,informative_direct,N/A,manipulated,Each game is played between two individuals: one proposer and one responder.,Methods | Fig. 1
10.1126_science.1145850,10.1126_science.1145850,num_rounds,yes,informative_direct,N/A,manipulated,"Each subject played four games in a single session; the number of trials per game is not precisely specified, but the design is one-shot per game type with counterbalancing.",Methods
10.1126_science.1145850,10.1126_science.1145850,chat,no,not_present,N/A,N/A,No communication or chat between players is described or possible.,
10.1126_science.1145850,10.1126_science.1145850,all_or_nothing,yes,informative_direct,N/A,manipulated,"Proposers choose between two discrete, pre-set offers; responders accept or reject the entire offer (all-or-nothing).",Methods | Description of mini-ultimatum game
10.1126_science.1145850,10.1126_science.1145850,default_contrib,no,not_present,N/A,N/A,No default contribution framing is described.,
10.1126_science.1145850,10.1126_science.1145850,mpcr,no,not_present,N/A,N/A,Not a public goods game; no marginal per-capita return is defined.,
10.1126_science.1145850,10.1126_science.1145850,punishment_cost,yes,informative_direct,N/A,manipulated,"Punishment is operationalized as rejection of an offer, which is costly to the responder (they forgo their share). The cost is the loss of the responder's potential reward.",Methods | Results
10.1126_science.1145850,10.1126_science.1145850,punishment_tech,yes,informative_direct,N/A,manipulated,Punishment effectiveness is maximal: rejection leads to both players getting nothing.,Methods
10.1126_science.1145850,10.1126_science.1145850,reward_exists,no,not_present,N/A,N/A,No reward mechanism is present.,
10.1126_science.1145850,10.1126_science.1145850,reward_cost,no,not_present,N/A,N/A,No reward mechanism is present.,
10.1126_science.1145850,10.1126_science.1145850,reward_tech,no,not_present,N/A,N/A,No reward mechanism is present.,
10.1126_science.1145850,10.1126_science.1145850,show_n_rounds,yes,informative_direct,N/A,manipulated,"The structure of the session and the number of games are known to the experimenters; it is not explicitly stated whether chimpanzees know the number of games, but the design is not repeated or indefinite.",Methods
10.1126_science.1145850,10.1126_science.1145850,show_other_summaries,no,not_present,N/A,N/A,No summary information about others' choices or payoffs is provided.,
10.1126_science.1145850,10.1126_science.1145850,show_punishment_id,yes,informative_direct,N/A,manipulated,"Players are not anonymous; each chimpanzee knows the identity of the other (adjacent cages, visible).",Methods | Discussion
10.1126_science.1153808,10.1126_science.1153808,player_count,yes,informative_direct,N/A,manipulated,All games used groups of 4 players.,Experiments | Methods
10.1126_science.1153808,10.1126_science.1153808,num_rounds,yes,informative_direct,N/A,manipulated,Each game was repeated for 10 rounds with fixed group composition.,Experiments | Methods
10.1126_science.1153808,10.1126_science.1153808,chat,yes,informative_direct,N/A,manipulated,No communication or chat was allowed; all interactions were computer-mediated and anonymous.,Experiments | Methods
10.1126_science.1153808,10.1126_science.1153808,all_or_nothing,yes,informative_direct,N/A,manipulated,Contribution was continuous: each player could choose how many tokens (0-20) to contribute.,Experiments | Methods
10.1126_science.1153808,10.1126_science.1153808,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing; choices were explicit.,
10.1126_science.1153808,10.1126_science.1153808,mpcr,yes,informative_direct,N/A,manipulated,Marginal per-capita return (MPCR) was 0.4 (each token contributed yielded 0.4 tokens to each of 4 players).,Experiments | Methods
10.1126_science.1153808,10.1126_science.1153808,punishment_cost,yes,informative_direct,N/A,manipulated,Each deduction point cost the punisher 1 token and reduced the punished player's earnings by 3 tokens.,Experiments | Methods
10.1126_science.1153808,10.1126_science.1153808,punishment_tech,yes,informative_direct,N/A,manipulated,Punishment effectiveness: 1 token spent by punisher reduces target's payoff by 3 tokens.,Experiments | Methods
10.1126_science.1153808,10.1126_science.1153808,reward_exists,no,not_present,N/A,N/A,No reward mechanism was available; only punishment.,
10.1126_science.1153808,10.1126_science.1153808,reward_cost,no,not_present,N/A,N/A,No reward mechanism.,
10.1126_science.1153808,10.1126_science.1153808,reward_tech,no,not_present,N/A,N/A,No reward mechanism.,
10.1126_science.1153808,10.1126_science.1153808,show_n_rounds,yes,informative_direct,N/A,manipulated,Participants knew the game would last 10 rounds.,Experiments | Methods
10.1126_science.1153808,10.1126_science.1153808,show_other_summaries,yes,informative_direct,N/A,manipulated,"After each round, participants were informed about the other group members' contributions.",Experiments | Methods
10.1126_science.1153808,10.1126_science.1153808,show_punishment_id,yes,informative_direct,N/A,manipulated,Punishment was anonymous; participants were not informed about who punished them.,Experiments | Methods
10.1126_science.1155805,10.1126_science.1155805,player_count,yes,informative_direct,N/A,manipulated,"Each experimental population consisted of 10 players, subdivided into two subpopulations of 5.","Methods description, 'We conducted the following experiment... assigned to one of multiple populations of 10. We randomly subdivided these 10 players into two subpopulations of 5.'"
10.1126_science.1155805,10.1126_science.1155805,num_rounds,yes,informative_direct,N/A,manipulated,Each session lasted 80 periods (rounds).,"Methods description, 'The experiment lasted 80 periods.'"
10.1126_science.1155805,10.1126_science.1155805,chat,no,not_present,N/A,N/A,No mention of communication or chat between players.,
10.1126_science.1155805,10.1126_science.1155805,all_or_nothing,yes,informative_direct,N/A,manipulated,Contribution/choice is binary: players choose behavior A or B in each round.,"Methods description, 'Players can choose behavior A or B.'"
10.1126_science.1155805,10.1126_science.1155805,default_contrib,no,not_present,N/A,N/A,No mention of default options or framing for contribution choices.,
10.1126_science.1155805,10.1126_science.1155805,mpcr,no,not_present,N/A,N/A,Not a public goods game; marginal per-capita return is not defined in this coordination game.,
10.1126_science.1155805,10.1126_science.1155805,punishment_cost,no,not_present,N/A,N/A,No punishment or sanctioning mechanism in the design.,
10.1126_science.1155805,10.1126_science.1155805,punishment_tech,no,not_present,N/A,N/A,No punishment or sanctioning mechanism in the design.,
10.1126_science.1155805,10.1126_science.1155805,reward_exists,no,not_present,N/A,N/A,No reward mechanism present.,
10.1126_science.1155805,10.1126_science.1155805,reward_cost,no,not_present,N/A,N/A,No reward mechanism present.,
10.1126_science.1155805,10.1126_science.1155805,reward_tech,no,not_present,N/A,N/A,No reward mechanism present.,
10.1126_science.1155805,10.1126_science.1155805,show_n_rounds,yes,informative_direct,N/A,manipulated,Players knew the experiment lasted 80 periods.,"Methods description, 'The experiment lasted 80 periods.'"
10.1126_science.1155805,10.1126_science.1155805,show_other_summaries,no,not_present,N/A,N/A,No mention of players being shown summary information about others’ contributions or payoffs.,
10.1126_science.1155805,10.1126_science.1155805,show_punishment_id,no,not_present,N/A,N/A,No punishment or sanctioning mechanism in the design.,
10.1126_science.1177418,10.1126_science.1177418,player_count,yes,informative_direct,N/A,manipulated,All groups consisted of 4 players.,Methods: 'groups of four' | Main text: 'subjects interacted... in groups of four'
10.1126_science.1177418,10.1126_science.1177418,num_rounds,yes,informative_direct,N/A,manipulated,Subjects were not told the total number of rounds. The actual number is not specified in the main text.,Main text: 'Subjects are not told the total number of rounds.' | Methods
10.1126_science.1177418,10.1126_science.1177418,chat,yes,informative_direct,N/A,manipulated,No communication or chat was allowed; subjects interacted anonymously via computer screens.,Main text: 'Subjects interacted anonymously via computer screens'
10.1126_science.1177418,10.1126_science.1177418,all_or_nothing,yes,informative_direct,N/A,manipulated,Contribution choice was continuous: subjects decided how much to contribute from 20 MUs.,"Main text: 'decide how much to contribute to the public pool, and how much to keep for themselves.'"
10.1126_science.1177418,10.1126_science.1177418,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1126_science.1177418,10.1126_science.1177418,mpcr,yes,informative_direct,N/A,manipulated,MPCR is 0.4 (contributions multiplied by 1.6 and split among 4 players).,Main text: 'The contributions are multiplied by 1.6 and split evenly among the four group members.'
10.1126_science.1177418,10.1126_science.1177418,punishment_cost,yes,informative_direct,less_positive,manipulated,"Punishment is costly to the punisher; exact cost per unit not specified in main text, but punishment reduces both punisher and target's payoffs.",Main text: 'People are willing to pay a cost for others to incur a cost.' | Main text: 'punishment is costly for both parties'
10.1126_science.1177418,10.1126_science.1177418,punishment_tech,yes,informative_direct,less_positive,manipulated,"Punishment reduces the target's payoff; exact effectiveness per unit cost not specified, but punishment is described as destructive and costly.","Main text: 'punishment is destructive, and carries the risk of retaliation' | Main text: 'punishment is costly for both parties'"
10.1126_science.1177418,10.1126_science.1177418,reward_exists,yes,informative_direct,more_positive,manipulated,Reward is available in RN and RNP treatments; reward increases payoffs and efficiency.,"Main text: 'In the second treatment (""RN""), subjects can reward or do nothing.' | Main text: 'reward leads to higher total earnings.'"
10.1126_science.1177418,10.1126_science.1177418,reward_cost,yes,informative_direct,more_positive,manipulated,Reward is costly to the rewarder but increases the recipient's payoff; exact cost per unit not specified in main text.,Main text: 'costly rewarding' | Main text: 'reward creates benefit and thus results in higher total payoffs.'
10.1126_science.1177418,10.1126_science.1177418,reward_tech,yes,informative_direct,more_positive,manipulated,Reward increases the recipient's payoff; described as generating additional income and being more effective for efficiency than punishment.,Main text: 'possibility of generating additional income during the targeted interactions' | Main text: 'reward creates benefit and thus results in higher total payoffs.'
10.1126_science.1177418,10.1126_science.1177418,show_n_rounds,yes,informative_direct,N/A,manipulated,Subjects were not told the total number of rounds; endgame effects discussed.,Main text: 'Subjects are not told the total number of rounds.'
10.1126_science.1177418,10.1126_science.1177418,show_other_summaries,yes,informative_direct,N/A,manipulated,"Players could target others based on their contributions, implying that summary information about others' contributions was available.",Main text: 'targeted interactions... at each other group member' | Main text: 'probability to punish or reward based on the contribution level in the public goods game'
10.1126_science.1177418,10.1126_science.1177418,show_punishment_id,yes,informative_direct,N/A,manipulated,"Player identities persisted from round to round; targeted interactions were possible, so players could identify who punished or rewarded them.",Abstract: 'player identities persist from round to round' | Main text: 'repeated interactions where future consequences discipline your actions today'
10.1126_science.1178883,10.1126_science.1178883,player_count,yes,informative_direct,N/R,manipulated,"Each cohort consists of 10 participants, randomly matched into donor-recipient pairs each round.",Methods: '8 and 6 independent cohorts of 10 participants' | Experimental design description
10.1126_science.1178883,10.1126_science.1178883,num_rounds,yes,informative_direct,N/R,manipulated,100 rounds per session; analysis focuses on the first 90 rounds due to endgame effects.,Experimental design | Results: 'restrict our analysis to the first 90 rounds'
10.1126_science.1178883,10.1126_science.1178883,chat,no,not_present,N/A,N/A,No mention of communication or chat between participants; interactions are anonymous.,Experimental design: 'anonymous environment'
10.1126_science.1178883,10.1126_science.1178883,all_or_nothing,yes,informative_direct,N/R,manipulated,"Contribution/helping choice is binary: donor can help, pass, or hurt (no continuous contribution).","Experimental design: 'decides whether to ""help"" the recipient or to ""pass""' | 'donor can choose to ""hurt"" the recipient instead of passing or helping'"
10.1126_science.1178883,10.1126_science.1178883,default_contrib,no,not_present,N/A,N/A,No mention of default options or framing for contribution choices.,
10.1126_science.1178883,10.1126_science.1178883,mpcr,yes,informative_direct,N/R,manipulated,Helping costs the donor 200 francs and benefits the recipient by 250 francs; marginal per-capita return is 1.25 (250/200).,"Experimental design: 'helping is costly for the donor and beneficial for the recipient, with the benefits exceeding the costs' | 'donor loses 200 francs for helping, and the recipient earns 250 francs'"
10.1126_science.1178883,10.1126_science.1178883,punishment_cost,yes,informative_direct,more_positive,manipulated,Punishing (hurting) costs the donor 50 francs per use in both treatments.,Experimental design: 'donor loses 50 francs for hurting'
10.1126_science.1178883,10.1126_science.1178883,punishment_tech,yes,informative_direct,more_positive,manipulated,"In HP, punishment removes 250 francs from the recipient per 50 francs spent by the punisher (ratio 5:1); in SP, punishment has no material effect.","Experimental design: 'a hurt recipient loses 250 units... in HP', 'loses or earns no francs in SP'"
10.1126_science.1178883,10.1126_science.1178883,reward_exists,yes,informative_direct,N/R,manipulated,Rewarding/helping is always available as an option.,Experimental design: 'donor can help the recipient'
10.1126_science.1178883,10.1126_science.1178883,reward_cost,yes,informative_direct,N/R,manipulated,Helping costs the donor 200 francs per use.,Experimental design: 'donor loses 200 francs for helping'
10.1126_science.1178883,10.1126_science.1178883,reward_tech,yes,informative_direct,N/R,manipulated,Helping gives the recipient 250 francs per 200 francs spent by the helper (ratio 1.25:1).,Experimental design: 'recipient earns 250 francs when he or she receives help'
10.1126_science.1178883,10.1126_science.1178883,show_n_rounds,no,not_present,N/A,N/A,No explicit mention of whether participants know the total number of rounds.,
10.1126_science.1178883,10.1126_science.1178883,show_other_summaries,yes,informative_direct,N/R,manipulated,Donors observe the recipient's three most recent actions and can pay to access additional information about the recipient's observed history.,Experimental design: 'donor always learns his or her recipient's three most recent actions... can access the first-order information their recipients observed'
10.1126_science.1178883,10.1126_science.1178883,show_punishment_id,no,not_present,N/A,N/A,Interactions are anonymous; no evidence that recipients can identify who punished them.,Experimental design: 'anonymous environment'
10.1126_science.1183532,10.1126_science.1183532,player_count,yes,informative_direct,N/A,manipulated,Each group consisted of five participants.,Methods section | Experimental environment description
10.1126_science.1183532,10.1126_science.1183532,num_rounds,yes,informative_direct,N/A,manipulated,Each treatment consisted of six 4-minute periods (three of each condition).,Methods section | Experimental design description
10.1126_science.1183532,10.1126_science.1183532,chat,yes,informative_direct,more_positive,manipulated,Written communication (chat) was allowed in some treatments and found to significantly increase group payoffs.,Methods section | Results section | Table 1
10.1126_science.1183532,10.1126_science.1183532,all_or_nothing,yes,informative_direct,N/A,manipulated,Harvesting is continuous and real-time (not all-or-nothing); participants collect tokens one at a time by moving avatars.,Experimental environment description | Fig. 1
10.1126_science.1183532,10.1126_science.1183532,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing; all choices are active.,
10.1126_science.1183532,10.1126_science.1183532,mpcr,yes,informative_direct,N/A,manipulated,"Not a standard MPCR; each token is worth 2 cents to the harvester, and resource regeneration is density dependent. The marginal return is private, not shared, but resource depletion is a group externality.",Experimental environment description | Fig. 1
10.1126_science.1183532,10.1126_science.1183532,punishment_cost,yes,informative_direct,less_positive,manipulated,Punishing costs the punisher 1 token and removes 2 tokens from the target. The cost of punishment reduces group earnings.,Experimental environment description | Results section
10.1126_science.1183532,10.1126_science.1183532,punishment_tech,yes,informative_direct,less_positive,manipulated,Punishment effectiveness is 2 tokens lost per 1 token spent. This ratio is not sufficient to increase group efficiency.,Experimental environment description | Results section
10.1126_science.1183532,10.1126_science.1183532,reward_exists,no,not_present,N/A,N/A,No reward mechanism is present or discussed.,
10.1126_science.1183532,10.1126_science.1183532,reward_cost,no,not_present,N/A,N/A,No reward mechanism.,
10.1126_science.1183532,10.1126_science.1183532,reward_tech,no,not_present,N/A,N/A,No reward mechanism.,
10.1126_science.1183532,10.1126_science.1183532,show_n_rounds,yes,informative_direct,N/A,manipulated,"Participants know the structure: six 4-minute periods, with conditions announced.",Methods section
10.1126_science.1183532,10.1126_science.1183532,show_other_summaries,yes,informative_direct,N/A,manipulated,"Participants can see other avatars in real time and observe resource extraction, but no explicit summary statistics are mentioned.",Fig. 1 | Experimental environment description
10.1126_science.1183532,10.1126_science.1183532,show_punishment_id,no,informative_direct,N/A,manipulated,Punishment is anonymous; participants cannot discuss or identify who punished whom unless communication is enabled.,Results section | Postexperiment survey
10.1126_science.1183665,10.1126_science.1183665,player_count,yes,informative_direct,more_positive,manipulated,"The model explicitly includes group size n as a parameter and analyzes effects for different group sizes (e.g., n=18, n=72). The positive effect of coordinated punishment on efficiency holds for both moderate and large group sizes.",Model description | Paragraphs on group size | Fig. 4
10.1126_science.1183665,10.1126_science.1183665,num_rounds,yes,informative_direct,more_positive,manipulated,The model is a repeated game with an expected number of periods T. The repeated nature is essential for the evolution of punishment and cooperation.,Model description (expected number of periods T)
10.1126_science.1183665,10.1126_science.1183665,chat,yes,contextual,more_positive,discussion_only,"The model includes a signaling stage where individuals can signal willingness to punish, which is analogous to communication or coordination. The paper also references ethnographic and experimental evidence that communication enables effective punishment.",Model description (signaling stage) | Discussion of communication and coordination
10.1126_science.1183665,10.1126_science.1183665,all_or_nothing,no,not_present,N/A,N/A,"Contribution is modeled as a choice to cooperate or defect, but the model does not specify whether contributions are all-or-nothing or continuous; it is framed as a binary choice.",
10.1126_science.1183665,10.1126_science.1183665,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1126_science.1183665,10.1126_science.1183665,mpcr,yes,informative_direct,more_positive,manipulated,"The marginal per-capita return is defined as b/n, where b is the benefit of cooperation and n is group size. The model analyzes different benefit-cost ratios (e.g., b=2c, b=4c) and shows that higher benefit-cost ratios facilitate the evolution and positive effect of punishment.",Model description (b/n) | Fig. 4 | Parameter analysis
10.1126_science.1183665,10.1126_science.1183665,punishment_cost,yes,informative_direct,more_positive,manipulated,"The cost to each punisher is k/n_p^a, where n_p is the number of punishers and a>1 gives increasing returns. The model shows that lower per-punisher costs (via coordination) are crucial for positive efficiency effects.",Model description (punishment cost) | Discussion of parameter a
10.1126_science.1183665,10.1126_science.1183665,punishment_tech,yes,informative_direct,more_positive,manipulated,Punishment effectiveness is parameterized as the cost inflicted on the target (p) and the cost to punishers (k/n_p^a). The model shows that increasing returns to scale (higher a) make punishment more effective and efficient.,Model description | Discussion of increasing returns to scale
10.1126_science.1183665,10.1126_science.1183665,reward_exists,no,not_present,N/A,N/A,No reward mechanism is modeled or discussed.,
10.1126_science.1183665,10.1126_science.1183665,reward_cost,no,not_present,N/A,N/A,No reward mechanism is modeled or discussed.,
10.1126_science.1183665,10.1126_science.1183665,reward_tech,no,not_present,N/A,N/A,No reward mechanism is modeled or discussed.,
10.1126_science.1183665,10.1126_science.1183665,show_n_rounds,no,not_present,N/A,N/A,No explicit mention of whether the number of rounds is known to players; the model uses an expected number of periods T.,
10.1126_science.1183665,10.1126_science.1183665,show_other_summaries,no,not_present,N/A,N/A,No mention of summary information about others' contributions or payoffs being shown.,
10.1126_science.1183665,10.1126_science.1183665,show_punishment_id,no,not_present,N/A,N/A,No mention of identification of punishers; punishment is modeled as coordinated but not individually attributed.,
10.1126_science.1193649,10.1126_science.1193649,player_count,yes,informative_indirect,N/A,discussion_only,"Group size is included as a control variable in regressions, but the effect of group size on efficiency or the effect of punishment as a function of group size is not directly analyzed.",Table 2 | Methods | Results
10.1126_science.1193649,10.1126_science.1193649,num_rounds,no,not_present,N/A,N/A,"The public goods game is one-shot; the main outcome is a real-world, ongoing commons management process, not a repeated game.",
10.1126_science.1193649,10.1126_science.1193649,chat,no,not_present,N/A,N/A,No mention of chat or communication between players in the experimental protocol.,
10.1126_science.1193649,10.1126_science.1193649,all_or_nothing,yes,informative_direct,N/A,manipulated,"Contribution in the public goods game is continuous (0-6 Birr), not all-or-nothing.",Methods: public goods game description
10.1126_science.1193649,10.1126_science.1193649,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1126_science.1193649,10.1126_science.1193649,mpcr,yes,informative_direct,N/A,manipulated,MPCR is 0.75 (contribution is multiplied by 1.5 and split between two players).,Methods: public goods game description
10.1126_science.1193649,10.1126_science.1193649,punishment_cost,yes,informative_indirect,more_positive,correlational_pattern,"Monitoring (enforcement) is costly in time/effort; groups with more costly monitoring have better outcomes. The cost is not experimentally manipulated, but is observed as time spent on patrols.",Table 3 | Results: monitoring | Methods
10.1126_science.1193649,10.1126_science.1193649,punishment_tech,yes,contextual,N/R,discussion_only,Punishment is implemented via group-level sanctions after detection by monitoring; the effectiveness per unit cost is not quantified.,Methods | Discussion
10.1126_science.1193649,10.1126_science.1193649,reward_exists,no,not_present,N/A,N/A,No mention of reward mechanisms.,
10.1126_science.1193649,10.1126_science.1193649,reward_cost,no,not_present,N/A,N/A,No mention of reward mechanisms.,
10.1126_science.1193649,10.1126_science.1193649,reward_tech,no,not_present,N/A,N/A,No mention of reward mechanisms.,
10.1126_science.1193649,10.1126_science.1193649,show_n_rounds,no,not_present,N/A,N/A,Not applicable; the public goods game is one-shot and the real-world context is ongoing.,
10.1126_science.1193649,10.1126_science.1193649,show_other_summaries,no,not_present,N/A,N/A,No mention of summary information about others' contributions or payoffs being shown in the experiment.,
10.1126_science.1193649,10.1126_science.1193649,show_punishment_id,yes,contextual,N/R,discussion_only,"In the real-world context, punishment is determined by an executive committee at the group level; the identity of punishers is not discussed in detail.",Methods: monitoring and punishment description
10.1126_science.1202599,10.1126_science.1202599,player_count,yes,informative_direct,N/A,manipulated,Each group consisted of 4 players per round.,Methods section | Experiment description
10.1126_science.1202599,10.1126_science.1202599,num_rounds,yes,informative_direct,N/A,manipulated,20 rounds per session (after 5 practice rounds).,Methods section | Experiment description
10.1126_science.1202599,10.1126_science.1202599,chat,yes,informative_direct,N/A,manipulated,No communication or chat between players was allowed.,Experiment description
